tf,rapida,lenta,modo,toques,razao,stop_pct,stop_pts,alvo_pts,n_tr,n_ho,acerto_ho,acerto_neutro,"sh_tr|0,60 pts (pedido)","sh_ho|0,60 pts (pedido)","ret_ho|0,60 pts (pedido)","usd_ho|0,60 pts (pedido)","sh_tr|15,82 pts medidos (0,0145%)","sh_ho|15,82 pts medidos (0,0145%)","ret_ho|15,82 pts medidos (0,0145%)","usd_ho|15,82 pts medidos (0,0145%)",sh_tr|30 pts (folga slippage),sh_ho|30 pts (folga slippage),ret_ho|30 pts (folga slippage),usd_ho|30 pts (folga slippage)
5,40,100,1,2,2.0,0.025,1394.5383795428547,2789.0767590857095,418,139,0.34532374100719426,0.3333333333333333,-0.11356495530193898,0.024772243278161476,0.1232356525620632,115.86006750000004,-0.11755050541117844,0.021065282610803066,0.1047943154708495,105.31713918226117,-0.12140548243088828,0.01742468328273457,0.08668327838972728,95.11961430580507
5,50,200,0,1,0.2,0.002,111.56307036342837,22.312614072685676,1425,613,0.7699836867862969,0.8333333333333334,-0.24890158370074444,-0.16375688305929023,-0.1014607342867333,-59.111681,-0.3744755431408869,-0.29421217977395114,-0.18230852241992246,-103.79097764059753,-0.4962973470799571,-0.42310913850605464,-0.2621794988999793,-147.13525490758062
5,50,200,0,1,0.25,0.002,111.56307036342837,27.89076759085709,1425,613,0.7471451876019576,0.8,-0.22709918309639113,-0.1339008752932874,-0.08926073428673328,-50.7037988,-0.3443312147198691,-0.2551719599005134,-0.17010852241992247,-95.38309544059754,-0.4580603480169821,-0.37498273315073716,-0.24997949889997934,-138.72737270758063
5,50,200,0,1,0.3333333333333333,0.002,111.56307036342837,37.187690121142786,1423,611,0.7086743044189853,0.75,-0.17385304987601605,-0.10195717577936904,-0.07555105405588025,-39.48357420000001,-0.28115171025806057,-0.21074959677823438,-0.15615112647945512,-84.09357241124316,-0.3852307096366554,-0.31819587098079083,-0.2357615124979131,-127.36497915178848
5,50,200,0,1,0.5,0.002,111.56307036342837,55.78153518171418,1419,609,0.6518883415435139,0.6666666666666666,-0.12309308914603041,-0.04038149728734184,-0.03517692058348919,-18.32922529999999,-0.21488405904777635,-0.13263020491490835,-0.11552706387232095,-62.86571519117592,-0.3039096912183225,-0.2237272975952305,-0.19487685942918015,-106.06047793813386
5,50,200,0,1,0.75,0.002,111.56307036342837,83.67230277257129,1416,606,0.5676567656765676,0.5714285714285714,-0.06462038889754697,-0.015345657829723355,-0.016139723078894802,-1.5113619499999977,-0.14163654984523588,-0.09137471622368547,-0.09609096996161992,-45.821416145538606,-0.21633338625888449,-0.1664582332813068,-0.17504987982608078,-88.79708292763327
5,50,200,0,1,1.0,0.002,111.56307036342837,111.56307036342837,1416,606,0.4900990099009901,0.5,-0.04366382073138695,-0.026496143755112535,-0.03213972307889483,-0.4842187999999936,-0.11085941619691192,-0.0924260827267331,-0.11209096996161988,-44.79427299553861,-0.17603143127067353,-0.15753268977674012,-0.1910498798260808,-87.76993977763327
5,50,200,0,1,1.3333333333333333,0.002,111.56307036342837,148.75076048457115,1416,604,0.43211920529801323,0.4285714285714286,-0.021735248081868736,0.0013620075438618012,0.0019035245375086385,14.268522399999977,-0.08004468008060603,-0.05567330872479082,-0.07780024068781924,-29.97270248694047,-0.13659063254189624,-0.11198927630410066,-0.1564985600906812,-72.8759192313662
5,50,200,0,1,2.0,0.002,111.56307036342837,223.12614072685673,1414,603,0.36318407960199006,0.3333333333333333,0.013528646720630897,0.05737852454438463,0.09992683581966416,70.53877700000001,-0.033676902015195805,0.011683178434696575,0.020345123949081168,26.328966950029237,-0.0794515116057907,-0.03343447471704134,-0.05822290022298139,-16.54071361309239
5,50,200,0,1,0.2,0.004,223.12614072685673,44.62522814537135,1402,599,0.8213689482470785,0.8333333333333334,-0.09826261949926507,-0.03844561584364777,-0.04238864089196466,0.7390980800000087,-0.1677263405355914,-0.11020536903649256,-0.12147341750331736,-43.344347734431096,-0.2350651203597637,-0.18101247514379812,-0.19952026075218207,-86.0792517577328
5,50,200,0,1,0.25,0.004,223.12614072685673,55.78153518171418,1397,599,0.7979966611018364,0.8,-0.09357426963288698,-0.011621052626456657,-0.01398864089196468,12.931080599999994,-0.1567061002765845,-0.07733680101112625,-0.09307341750331727,-31.152365214431082,-0.21790668642701122,-0.14218768268922607,-0.171120260752182,-73.8872692377328
5,50,200,0,1,0.3333333333333333,0.004,223.12614072685673,74.37538024228557,1395,594,0.7508417508417509,0.75,-0.07811958966407011,-0.003829375575280835,-0.005252472949907487,22.66991159999999,-0.1340382397747178,-0.061018061351322164,-0.08367992765214881,-21.064452532369277,-0.1882445360447736,-0.1174535219235859,-0.1610752947470163,-63.45957284823504
5,50,200,0,1,0.5,0.004,223.12614072685673,111.56307036342837,1386,587,0.6575809199318569,0.6666666666666666,-0.05789901082209402,-0.023775460002945326,-0.03977602740358227,20.273860599999985,-0.10459278872678315,-0.07014429426800696,-0.1173290418605129,-23.196723378501435,-0.1498369578061114,-0.11586926611073677,-0.19381234233978442,-65.31776262092568
5,50,200,0,1,0.75,0.004,223.12614072685673,167.34460554514257,1378,581,0.5748709122203098,0.5714285714285714,-0.06342801218566246,0.003145644125017683,0.006330524685765254,35.798005800000006,-0.10197396517833024,-0.03501300841696234,-0.07045685403911081,-7.3452524095322005,-0.13931566689706237,-0.07263231900795805,-0.1461583831335855,-49.140630501262045
5,50,200,0,1,1.0,0.004,223.12614072685673,223.12614072685673,1375,577,0.512998266897747,0.5,-0.0281606644819042,0.022698088887621693,0.05241995979172913,72.82637439999999,-0.06179325164171842,-0.010339151687494504,-0.023875395491509313,29.81549587633868,-0.0943657662940143,-0.0428957233236758,-0.09905574366278633,-11.839713824389293
5,50,200,0,1,1.3333333333333333,0.004,223.12614072685673,297.5015209691423,1364,574,0.4547038327526132,0.4285714285714286,-0.004666342250265647,0.049616295868554025,0.13248495369634952,125.60309826666662,-0.03379945079950122,0.021183949344606167,0.05656069841919183,82.69546664226834,-0.06200840993182585,-0.006827306331920293,-0.01822876405968679,41.14893463000737
5,50,200,0,1,2.0,0.004,223.12614072685673,446.25228145371346,1342,565,0.36460176991150445,0.3333333333333333,0.005450909802456783,0.06264133047136818,0.20461343615887087,157.7097536,-0.018266498006224815,0.0397611262653026,0.12986898015129514,115.48306040261485,-0.041231881371746194,0.017222356103139554,0.056252174749611444,74.5952785101419
5,50,200,0,1,0.2,0.008,446.25228145371346,89.2504562907427,1345,565,0.8353982300884956,0.8333333333333334,-0.020343596295459964,0.0018506208190434046,0.0037252081825536465,-7.603453439999992,-0.05734346337535908,-0.035234476689733646,-0.07093101984870498,-49.46546862841761,-0.093193343587094,-0.07180309813957227,-0.1445478252503887,-90.0263773118413
5,50,200,0,1,0.25,0.008,446.25228145371346,111.56307036342837,1323,554,0.7978339350180506,0.8,-0.022029484058247378,-0.008649804487601493,-0.01926262460036854,2.9575142000000127,-0.055175463867959115,-0.041550813207579286,-0.09253200884280091,-38.39601558244827,-0.08727340534901697,-0.07396430521892006,-0.1647155667056911,-78.44199360489573
5,50,200,0,1,0.3333333333333333,0.008,446.25228145371346,148.75076048457115,1299,542,0.7546125461254612,0.75,-0.034150402294331694,0.007863930600831235,0.01958146048792813,16.907627466666646,-0.06276074939611039,-0.020931254193171808,-0.05212096653333008,-23.680448952809428,-0.090459852797686,-0.049291539609179466,-0.12274098162662686,-62.975789258003516
5,50,200,0,1,0.5,0.008,446.25228145371346,223.12614072685673,1269,525,0.6685714285714286,0.6666666666666666,-0.001897385150666697,0.0017444221898297448,0.005177996227367594,3.5985387999999965,-0.02568695319572064,-0.02166698701237511,-0.06431643437269052,-35.89641525062419,-0.04871103640149307,-0.04471133295671313,-0.13272143054239677,-74.1205270355706
5,50,200,0,1,0.75,0.008,446.25228145371346,334.68921109028514,1235,503,0.5864811133200796,0.5714285714285714,0.012034907371190293,0.02866452285795819,0.09950768465090103,92.0273942,-0.007436609964382335,0.009472179807585324,0.03288158763911769,53.98351573139723,-0.026274123393972327,-0.009407458045595708,-0.03265691345300106,17.17836802692252
5,50,200,0,1,1.0,0.008,446.25228145371346,446.25228145371346,1198,490,0.5346938775510204,0.5,0.017026142846082542,0.06787365438925798,0.26569757213491785,168.7981504,0.00019331216764560495,0.05128850371515683,0.20077132791882255,131.67879858503255,-0.016089538523303425,0.034978917709445376,0.13692666482709642,95.77224936023853
5,50,200,0,1,1.3333333333333333,0.008,446.25228145371346,595.0030419382846,1162,472,0.4639830508474576,0.4285714285714286,0.007530747168966178,0.06956019442197693,0.3059623228546888,160.7566810666666,-0.007029567647895512,0.05533365170432003,0.24338789138302894,124.89985139697245,-0.021111239553200222,0.041351922642927974,0.18188854244569236,90.22174743260655
5,50,200,0,1,2.0,0.008,446.25228145371346,892.5045629074269,1107,438,0.3424657534246575,0.3333333333333333,0.03128052298963774,0.01810561406878834,0.09041804230593839,2.0842999999999954,0.019506133259353527,0.006473812776576864,0.03233028903764105,-31.20480156447089,0.00811918448237804,-0.004953738485205533,-0.024739022052513868,-63.39851206916088
5,50,200,0,1,0.2,0.015,836.7230277257128,167.34460554514257,1196,506,0.8221343873517787,0.8333333333333334,-0.033553320753452444,-0.03116214377903817,-0.10864006809246515,-50.55092099999998,-0.053041358325311,-0.05035492891978623,-0.17555450627158353,-88.17183756082702,-0.07191879083698278,-0.06926569148445424,-0.24148389305610038,-124.61400423797801
5,50,200,0,1,0.25,0.015,836.7230277257128,209.1807569314282,1166,482,0.7800829875518672,0.8,-0.00740920213738529,-0.04971615272058159,-0.18629390596333895,-69.89092462500003,-0.02526146065831057,-0.06673522263758531,-0.250065754985975,-105.8671794650314,-0.042549351416058444,-0.0834953166216451,-0.3128680562313051,-140.70610826602035
5,50,200,0,1,0.3333333333333333,0.015,836.7230277257128,278.90767590857087,1114,459,0.7211328976034859,0.75,0.00394727434131207,-0.06574902163010288,-0.27096731897110615,-109.74671800000014,-0.011632391798635544,-0.08049189949190187,-0.33172236833726654,-144.10709725479398,-0.026716239927653037,-0.09500361059395199,-0.39152787927420973,-177.37396816711885
5,50,200,0,1,0.5,0.015,836.7230277257128,418.3615138628564,1044,443,0.672686230248307,0.6666666666666666,-0.003039666501368002,0.011594511837151844,0.05428959176858485,29.00262750000005,-0.015718231386949298,-0.0009389556311704428,-0.00439653414686042,-4.357488953668778,-0.02798791288241235,-0.013266224431571,-0.06211732139101301,-36.64174251327853
5,50,200,0,1,0.75,0.015,836.7230277257128,627.5422707942846,956,401,0.6159600997506235,0.5714285714285714,0.004913983110430357,0.0904449267813274,0.46360649595836484,141.59508000000005,-0.005454663706340089,0.08007357435896847,0.4104587806029546,111.36116717697377,-0.015488025363150094,0.06988079656159388,0.35821039305237873,82.10491156189697
5,50,200,0,1,1.0,0.015,836.7230277257128,836.7230277257128,904,365,0.5150684931506849,0.5,0.008138182266365104,0.029265165571938076,0.16036970249128085,-4.6567560000000014,-0.0008409856876507985,0.02042726157866927,0.11194190753136779,-32.477449172171475,-0.009522868647861338,0.011748878214018066,0.06438414828957165,-59.37704646555926
5,50,200,0,1,1.3333333333333333,0.015,836.7230277257128,1115.6307036342835,844,336,0.43452380952380953,0.4285714285714286,6.940281439434205e-05,0.011255839390508834,0.06571040689583152,-73.97074650000019,-0.007703240135688648,0.0036240607756345797,0.021157482001477657,-99.48350193055941,-0.015220640512626973,-0.0038748690409476185,-0.02262171554713427,-124.15845464897446
5,50,200,0,1,2.0,0.015,836.7230277257128,1673.4460554514255,770,298,0.348993288590604,0.3333333333333333,-0.0078576884226936,0.03221673045128686,0.20626987404164024,44.466094499999954,-0.014227282499321167,0.02603316810504137,0.16668133820369185,21.530288794244946,-0.020381641540460477,0.019968810153478355,0.1278533594254587,-0.6304928054771253
5,50,200,0,1,0.2,0.025,1394.5383795428547,278.907675908571,1031,413,0.8184019370460048,0.8333333333333334,0.01978592768984355,-0.03980192695674176,-0.19034489281841804,-74.66272149999983,0.007521671926878814,-0.0512380416366684,-0.24503559503984984,-105.74492464013332,-0.00434759063432432,-0.062490357553651336,-0.29884752536001824,-135.82606753059412
5,50,200,0,1,0.25,0.025,1394.5383795428547,348.6345948857137,988,404,0.8118811881188119,0.8,0.010871512163880782,0.02930554005129453,0.14477187683688314,122.60267500000008,1.0593453083649919e-05,0.018476041769392906,0.09127268669225334,92.20181467676309,-0.010500631427496554,0.007820439897752026,0.03863341344927975,62.77978437439277
5,50,200,0,1,0.3333333333333333,0.025,1394.5383795428547,464.8461265142849,920,375,0.7733333333333333,0.75,0.019565779757180157,0.0547416723737023,0.28687070709845364,178.54626916666663,0.010125298277362636,0.04525484829886062,0.2371549278290303,150.07591524223943,0.0009947418442123415,0.035931052629920475,0.18829421627924048,122.54022506219032
5,50,200,0,1,0.5,0.025,1394.5383795428547,697.2691897714274,821,332,0.7168674698795181,0.6666666666666666,0.01409848934609615,0.11049884644516654,0.6207095922036951,281.97156500000006,0.00644886430843463,0.10266928966536899,0.5767389405490794,257.0809572411303,-0.0009564891770170807,0.09496863079354789,0.5334809239236654,232.9851684913977
5,50,200,0,1,0.75,0.025,1394.5383795428547,1045.9037846571412,720,280,0.5928571428571429,0.5714285714285714,0.029290914653472742,0.04293963487485508,0.2588911852628236,165.7916793750002,0.023048442662689496,0.036787137202420224,0.2217979016678983,144.76991247092585,0.017005940729306987,0.030736165669620442,0.18531523704405578,124.42155250254623
5,50,200,0,1,1.0,0.025,1394.5383795428547,1394.5383795428547,661,241,0.4854771784232365,0.5,0.007128916637764678,-0.02951075216820726,-0.17809471735974697,-172.02751250000003,0.0017484370323928567,-0.03480251297964374,-0.21003287749298788,-190.12632204453942,-0.003459577340079914,-0.04000569338247145,-0.24143402811565234,-207.6449945692902
5,50,200,0,1,1.3333333333333333,0.025,1394.5383795428547,1859.3845060571396,573,202,0.4504950495049505,0.4285714285714286,-0.012979658898034699,0.04351656537060984,0.2557565292242131,109.67288916666656,-0.01764860415454292,0.03895842000558713,0.22896967667945983,94.45339454921037,-0.022166803320267485,0.034480222399841415,0.20265004005797266,79.72529128274196
5,50,200,0,1,2.0,0.025,1394.5383795428547,2789.0767590857095,483,157,0.3248407643312102,0.3333333333333333,-0.054043749375547276,-0.01843767799669958,-0.10199757086730604,-60.1818875,-0.05792800480850439,-0.022201904530615095,-0.12282224799335711,-72.06892588604092,-0.061685496015879866,-0.02589968701380276,-0.1432785992288691,-83.56802603231516
5,50,200,0,2,0.2,0.002,111.56307036342837,22.312614072685676,745,335,0.7791044776119403,0.8333333333333334,-0.24254179092734826,-0.14398097431353904,-0.048102147518906686,-24.225022799999998,-0.36856778244004373,-0.2763069324241071,-0.09229715336162157,-48.716926229511984,-0.4907996376334361,-0.406977206250008,-0.13594605567943405,-72.47147683826546
5,50,200,0,2,0.25,0.002,111.56307036342837,27.89076759085709,744,335,0.764179104477612,0.8,-0.2058861553702006,-0.09688902512710731,-0.03450214751890669,-17.946949849999996,-0.3243533322248568,-0.22102241312380233,-0.07869715336162157,-42.43885327951199,-0.43925393830348164,-0.34361116390310065,-0.12234605567943407,-66.19340388826546
5,50,200,0,2,0.3333333333333333,0.002,111.56307036342837,37.187690121142786,744,335,0.7313432835820896,0.75,-0.1477513771415658,-0.05337120253518388,-0.021168814185573363,-9.637596400000003,-0.2561748626971584,-0.16482201766999144,-0.06536382002828825,-34.129499829512,-0.36133415267313923,-0.27488749649281213,-0.10901272234610075,-57.88405043826546
5,50,200,0,2,0.5,0.002,111.56307036342837,55.78153518171418,743,334,0.655688622754491,0.6666666666666666,-0.08373532839168203,-0.03246574422926632,-0.015481752958951617,-5.1943226,-0.17642663950512555,-0.12489684323030878,-0.05955178872472118,-29.649460320257983,-0.2663172543247399,-0.21616759702870408,-0.10307039581173427,-53.365678580261665
5,50,200,0,2,0.75,0.002,111.56307036342837,83.67230277257129,742,333,0.5885885885885885,0.5714285714285714,-0.03614395776274511,0.027037212865802907,0.015533337584307949,18.254916850000004,-0.11336792466181302,-0.04945464946898869,-0.02840642408782084,-6.148423890626396,-0.1882535665935397,-0.12499227248223505,-0.07179473594403447,-29.81283676686423
5,50,200,0,2,1.0,0.002,111.56307036342837,111.56307036342837,742,332,0.5090361445783133,0.5,-0.037832451251961524,0.011359159768441431,0.0075530290970690275,10.497836600000005,-0.10501148080611654,-0.054536630016550444,-0.036261059450920466,-13.867211564835788,-0.17014926388194898,-0.1195966829679299,-0.07951907607633468,-37.49192351030808
5,50,200,0,2,1.3333333333333333,0.002,111.56307036342837,148.75076048457115,741,330,0.44242424242424244,0.4285714285714286,0.015462349293838079,0.0221003983862847,0.016929587151713284,10.805960999999987,-0.04254250960668056,-0.03477235605112158,-0.02663699684378646,-13.490220192260205,-0.09877125023570955,-0.09090187472840293,-0.06963442300760177,-37.04244834056925
5,50,200,0,2,2.0,0.002,111.56307036342837,223.12614072685673,740,330,0.36666666666666664,0.3333333333333333,0.04227172622840386,0.06445780930778607,0.061596271431321376,37.16103660000001,-0.004500101686659309,0.018867383367968865,0.018029669822880238,12.86482524457765,-0.049839764335687514,-0.0261278345832294,-0.024967756340935086,-10.687429939991784
5,50,200,0,2,0.2,0.004,223.12614072685673,44.62522814537135,736,331,0.8368580060422961,0.8333333333333334,-0.06253213096003774,0.0019588983617916697,0.0011521363712554827,18.110182240000007,-0.13398354110859687,-0.07231264583867147,-0.04251569481402012,-6.059774635071955,-0.20329025267896167,-0.1456662545866871,-0.08564341620863485,-29.50424166974454
5,50,200,0,2,0.25,0.004,223.12614072685673,55.78153518171418,734,331,0.8006042296072508,0.8,-0.048870276772400426,-0.0052051527029843385,-0.0034478636287445224,12.119765200000003,-0.11389493917972059,-0.07114488210068355,-0.04711569481402004,-12.050191675071943,-0.17696780944294455,-0.13626790885434967,-0.0902434162086348,-35.49465870974454
5,50,200,0,2,0.3333333333333333,0.004,223.12614072685673,74.37538024228557,733,329,0.7629179331306991,0.75,-0.022637290407347375,0.024418484651572394,0.018254451199732336,31.032618133333337,-0.08018415390270792,-0.03366180152312784,-0.025158298873552684,6.95088473876676,-0.13599350429831455,-0.09101801867380455,-0.06802542980656852,-16.403748607311233
5,50,200,0,2,0.5,0.004,223.12614072685673,111.56307036342837,729,328,0.6707317073170732,0.6666666666666666,-0.02693548102039078,0.003894228414005363,0.003607476045826768,22.713345000000015,-0.0740352060816718,-0.04283805867136851,-0.03967960090331894,-1.3300958187759484,-0.11970782485785054,-0.08897670506806285,-0.08241643660553542,-24.645028234088425
5,50,200,0,2,0.75,0.004,223.12614072685673,167.34460554514257,725,324,0.5987654320987654,0.5714285714285714,0.00440297466807389,0.051805517406182965,0.0576811388691946,49.301363800000004,-0.03441272940154574,0.013384390075554009,0.01490185764428242,25.464362286406807,-0.07204196361406158,-0.02453241226848815,-0.027313797134736143,2.3559803987486845
5,50,200,0,2,1.0,0.004,223.12614072685673,223.12614072685673,723,324,0.5370370370370371,0.5,0.009701886612413509,0.07082674999159064,0.0916811388691946,60.76767400000001,-0.0238783473144777,0.037778427126049306,0.048901857644282454,36.9306724864068,-0.05643214268244726,0.005165329904903617,0.0066862028652638315,13.822290598748708
5,50,200,0,2,1.3333333333333333,0.004,223.12614072685673,297.5015209691423,721,321,0.46417445482866043,0.4285714285714286,0.019985320933026733,0.06843396059730211,0.10241122898426547,70.16778066666666,-0.009017841354657722,0.04009710479372761,0.06000461822165027,46.43705039268009,-0.037124246992114876,0.012148386865970246,0.01817984913502997,23.44005701182484
5,50,200,0,2,2.0,0.004,223.12614072685673,446.25228145371346,712,317,0.3659305993690852,0.3333333333333333,0.035339474726021995,0.0652782611724099,0.11980403487739721,85.02275800000001,0.011884138198765333,0.042457194843038844,0.07791941010258506,61.608891082611564,-0.010847517975082762,0.019951448353655667,0.036615821939162574,38.917425034029435
5,50,200,0,2,0.2,0.008,446.25228145371346,89.2504562907427,722,319,0.8463949843260188,0.8333333333333334,0.009436683185747988,0.03233885699637869,0.03576379912013021,22.18672720000001,-0.02854315215587974,-0.005760980761677072,-0.0063713191712157224,-1.3890143135031323,-0.06534951468226462,-0.04334353266324316,-0.04793549779623717,-24.236330031674733
5,50,200,0,2,0.25,0.008,446.25228145371346,111.56307036342837,712,318,0.8144654088050315,0.8,-0.03553958454909507,0.03374889238364225,0.041783490632891246,28.929388799999998,-0.06833151851810262,-0.0001824993172960508,-0.0002259545343153528,5.391939862287484,-0.10010666118876224,-0.033647884091634384,-0.041659837928537495,-17.41567492511862
5,50,200,0,2,0.3333333333333333,0.008,446.25228145371346,148.75076048457115,709,315,0.7714285714285715,0.75,-0.030351454936550875,0.048006032331119164,0.06783457719647554,31.937999733333314,-0.058991849607379146,0.018547303084702545,0.026210139376385645,8.574357137249523,-0.0867398841075275,-0.010496301260504442,-0.014832858325438094,-14.06133515178133
5,50,200,0,2,0.5,0.008,446.25228145371346,223.12614072685673,694,310,0.6967741935483871,0.6666666666666666,-0.010034537706842435,0.06301637852357547,0.10791845816461083,44.9764972,-0.03372783040080589,0.03908340073161428,0.06693696256088752,21.932759451955494,-0.05667910353920996,0.01549945006493487,0.02654544101306098,-0.38930131083029806
5,50,200,0,2,0.75,0.008,446.25228145371346,334.68921109028514,679,305,0.6032786885245902,0.5714285714285714,-0.010470022446695154,0.06308812234632756,0.1319986498936642,60.472485000000006,-0.02985038804771206,0.04380816171007657,0.09166378574538944,37.73232653196321,-0.04861960645285929,0.02481551024121413,0.05192374035156003,15.709264137730415
5,50,200,0,2,1.0,0.008,446.25228145371346,446.25228145371346,666,298,0.5201342281879194,0.5,0.0016577373984930964,0.03861457713875675,0.09213319937567684,33.93562880000001,-0.015156253602284517,0.022078676717796248,0.052681338203692016,11.55075644906151,-0.031430998836817665,0.0058059239692719354,0.013853359425458636,-10.1162049881262
5,50,200,0,2,1.3333333333333333,0.008,446.25228145371346,595.0030419382846,659,289,0.4532871972318339,0.4285714285714286,0.031089865207812067,0.048162822249041365,0.12955853410471693,7.438365066666634,0.016598081015985117,0.033946601833857545,0.09132295326912854,-14.084268308668044,0.0025620910701798297,0.019949351778398742,0.053667631568089985,-34.92997382461296
5,50,200,0,2,2.0,0.008,446.25228145371346,892.5045629074269,638,275,0.3418181818181818,0.3333333333333333,0.04594550127391675,0.016712463936520552,0.052410293480298076,-63.6511504,0.03424783249310208,0.00510957831349383,0.016024724852400196,-84.10401374990879,0.022916956312024173,-0.006315408089615182,-0.019806463617445813,-103.91555624685607
5,50,200,0,2,0.2,0.015,836.7230277257128,167.34460554514257,676,297,0.8451178451178452,0.8333333333333334,-0.029958758192749863,0.030482387603041533,0.0590530988466521,13.873386900000028,-0.049489009771169,0.010233633200406976,0.019826702840592302,-8.025689221414185,-0.06841912379811409,-0.009740333339257532,-0.018870980706841553,-29.25183709762492
5,50,200,0,2,0.25,0.015,836.7230277257128,209.1807569314282,659,293,0.8191126279863481,0.8,-0.017176157600245368,0.047735455492245275,0.10111440355500378,40.92426937500001,-0.03487842113345396,0.02946145394609684,0.06240816138819363,19.31246513807107,-0.052036260710583725,0.011439207354167112,0.024231658763957664,-1.6346792411736928
5,50,200,0,2,0.3333333333333333,0.015,836.7230277257128,278.90767590857087,641,286,0.7517482517482518,0.75,-0.011091505407281271,0.002517471462769355,0.00623151991708755,-5.928510000000049,-0.026522172837544985,-0.012755413855319328,-0.031574286153503814,-27.159610110052625,-0.04147109136922929,-0.027809540528663603,-0.06883872216214378,-47.72787051210992
5,50,200,0,2,0.5,0.015,836.7230277257128,418.3615138628564,613,273,0.673992673992674,0.6666666666666666,-0.0033210299560262686,0.014364281732511997,0.04143362413778985,-11.603775000000013,-0.015986088994009058,0.0018427103280175235,0.005315454126201109,-31.987383936966374,-0.02825045033897681,-0.01048856123737219,-0.030255143882046365,-51.72609536087184
5,50,200,0,2,0.75,0.015,836.7230277257128,627.5422707942846,574,256,0.60546875,0.5714285714285714,0.020333204547991875,0.0684920693432232,0.22538366264255075,25.769319750000037,0.009956369507561307,0.05820310553052967,0.1915366529535072,6.802426231140316,-9.797158839913493e-05,0.048067195460265166,0.15818107386885036,-11.575009299671017
5,50,200,0,2,1.0,0.015,836.7230277257128,836.7230277257128,555,240,0.5083333333333333,0.5,-0.002516671927978484,0.015772761007180017,0.05688937888497503,-89.42045549999996,-0.011482437712188638,0.0069621100410386565,0.025112487143913065,-107.43980183111879,-0.020160971451963834,-0.001707327401295589,-0.006158368247952822,-124.88187079289278
5,50,200,0,2,1.3333333333333333,0.015,836.7230277257128,1115.6307036342835,526,230,0.45217391304347826,0.4285714285714286,-0.013803578078048532,0.046583703710919494,0.18703458540924042,-64.91486050000006,-0.021586566633703275,0.03899255228485948,0.15656613351291615,-82.28370701964275,-0.02911699566385304,0.03152909258481491,0.12659823042904506,-99.08893101765348
5,50,200,0,2,2.0,0.015,836.7230277257128,1673.4460554514255,486,209,0.32057416267942584,0.3333333333333333,-0.0269170720811344,-0.02787073610911905,-0.12262198160508911,-207.67569749999993,-0.03332926931076403,-0.03417889433565856,-0.15038120911217584,-223.75755611050695,-0.03952490311324689,-0.040368161685051814,-0.17761291234925886,-239.29627135051905
5,50,200,0,2,0.2,0.025,1394.5383795428547,278.907675908571,604,273,0.8498168498168498,0.8333333333333334,-0.01122729827160426,0.044824908670067935,0.13139188107905292,77.67114050000012,-0.023136044878435534,0.03251691040345972,0.09531545412620099,57.43985080757498,-0.03467448006475526,0.02038198476065464,0.05974485611795406,37.83766826404855
5,50,200,0,2,0.25,0.025,1394.5383795428547,348.6345948857137,589,269,0.8364312267657993,0.8,-0.010130373475321303,0.09716803679263675,0.3026874406766882,166.297756875,-0.02080492765048968,0.08575783284477098,0.26714691267380236,146.3734060447814,-0.031147957162742178,0.07450648795142209,0.23209749558875312,127.06785517420627
5,50,200,0,2,0.3333333333333333,0.025,1394.5383795428547,464.8461265142849,563,250,0.796,0.75,-0.0058535086519410934,0.11295590267717721,0.3800658881619996,174.00540166666661,-0.01514054182955679,0.10312381657259664,0.3469921741082425,155.3230118496524,-0.0241331756500625,0.09344309285326712,0.3144183664083826,137.23285460532486
5,50,200,0,2,0.5,0.025,1394.5383795428547,697.2691897714274,528,223,0.7309417040358744,0.6666666666666666,-0.0006132380883211385,0.14383223663700748,0.5345775270513353,190.13704250000004,-0.00821527495526104,0.13588975065644068,0.505083685971219,173.55045806945313,-0.015578903202138413,0.12807245130099643,0.4760278495029439,157.48404800465192
5,50,200,0,2,0.75,0.025,1394.5383795428547,1045.9037846571412,479,200,0.61,0.5714285714285714,0.004926925014929215,0.07828003757530058,0.3349124487924806,114.46986500000014,-0.0012898280457825295,0.07208729978167794,0.3084270726199274,99.42010086158452,-0.00730642246504807,0.06599663382101731,0.2823680264600399,84.85488875774597
5,50,200,0,2,1.0,0.025,1394.5383795428547,1394.5383795428547,441,178,0.5,0.5,-0.05259350568352709,-0.0005092891685923251,-0.002272657640599751,-130.7822275,-0.057981929808262764,-0.0057982293663256055,-0.02587490536826481,-144.2444547999935,-0.06319492125852291,-0.010995378065092652,-0.049067456450564706,-157.26838799303408
5,50,200,0,2,1.3333333333333333,0.025,1394.5383795428547,1859.3845060571396,396,166,0.39759036144578314,0.4285714285714286,-0.07640646881511375,-0.06355240897978756,-0.3020827366876375,-270.7734766666668,-0.08113472583127324,-0.06818975111678377,-0.32413052972546047,-283.46437810494047,-0.0857054340281126,-0.07274000651850587,-0.34575953803816734,-295.73240986187614
5,50,200,0,2,2.0,0.025,1394.5383795428547,2789.0767590857095,346,143,0.27972027972027974,0.3333333333333333,-0.05233910856942104,-0.11939318067246349,-0.5767831247416438,-312.1527325,-0.05622295637427858,-0.12332678472434375,-0.5957871430767521,-323.12713187814825,-0.059976349149758905,-0.12718361776523363,-0.6144193610810719,-333.7329108403567
