rapida,lenta,modo,razao,stop_pct,stop_pts,alvo_pts,n_tr,n_ho,acerto_ho,"sh_tr|0,0092% (Pepperstone min)","sh_ho|0,0092% (Pepperstone min)","ret_ho|0,0092% (Pepperstone min)","sh_tr|0,0145% (Pepperstone medio, medido)","sh_ho|0,0145% (Pepperstone medio, medido)","ret_ho|0,0145% (Pepperstone medio, medido)","sh_tr|0,030% (folga p/ slippage)","sh_ho|0,030% (folga p/ slippage)","ret_ho|0,030% (folga p/ slippage)","sh_tr|0,050%","sh_ho|0,050%","ret_ho|0,050%","sh_tr|0,063% (leitura '$69' AskTraders)","sh_ho|0,063% (leitura '$69' AskTraders)","ret_ho|0,063% (leitura '$69' AskTraders)","sh_tr|0,260% (CostModel.ts atual)","sh_ho|0,260% (CostModel.ts atual)","ret_ho|0,260% (CostModel.ts atual)"
10,200,0,1.0,0.015,836.7237546576039,836.7237546576039,3032,986,0.4918864097363083,0.005747033300759457,-0.022344559413495953,-0.33060020985066957,0.002182169032744839,-0.025908421250632505,-0.3833295319837569,-0.008125881618592928,-0.03621357330401853,-0.5358,-0.02145795578935798,-0.049541898529013806,-0.7330000000000004,-0.030391625086331423,-0.05847305570062023,-0.865141447969613,-0.16144473458239064,-0.18948931339146385,-2.8035999999999994
10,200,0,1.3333333333333333,0.015,836.7237546576039,1115.6316728768052,2571,823,0.41433778857837184,0.015197623472035071,-0.03420315817610829,-0.4856226903723145,0.012119137963391126,-0.03730302007922688,-0.5296350961689997,0.003217485006437567,-0.046266484353644804,-0.6569000000000013,-0.008295603304698458,-0.05785951727282568,-0.8215000000000012,-0.016010391134493204,-0.06562787506339329,-0.9317965635689569,-0.12918303057162667,-0.1795863629242248,-2.5498000000000003
10,200,0,2.0,0.015,836.7237546576039,1673.4475093152078,1988,621,0.3075684380032206,0.06396109912168986,-0.06020631733308229,-0.77706159261386,0.06149495234418755,-0.06277939854070572,-0.8102714395151251,0.054363919018679034,-0.07021964013872849,-0.9063,0.04514088855194973,-0.07984258983003388,-1.0305,0.03896064209889973,-0.08629081754782206,-1.113724989035628,-0.05170093134870787,-0.18088356158874044,-2.334599999999999
10,200,0,3.0,0.015,836.7237546576039,2510.1712639728116,1469,461,0.22559652928416485,0.0007843156894519612,-0.06198169093869788,-0.7173597330032042,-0.0012682555550738812,-0.06411180384498885,-0.7420130976110668,-0.007203406731484847,-0.0702711720790409,-0.8133000000000001,-0.014879724822563013,-0.07823748471360084,-0.9055000000000004,-0.020023537133061948,-0.0835756190265286,-0.9672821577221007,-0.09548106477888345,-0.16188376737647978,-1.8736000000000002
10,200,0,0.75,0.025,1394.5395910960067,1045.904693322005,1931,570,0.5473684210526316,0.017336747322809726,-0.052511092922386975,-0.6523753748629628,0.014859056659005417,-0.05496469215415999,-0.6828578430332071,0.007694643390877075,-0.062059443386661924,-0.7710000000000006,-0.0015715595325925876,-0.071235547856285,-0.8849999999999997,-0.007780735351494973,-0.07738434973932982,-0.961390086554441,-0.09886669022902478,-0.16758464478732807,-2.0819999999999985
10,200,0,1.0,0.025,1394.5395910960067,1394.5395910960067,1558,477,0.4947589098532495,0.01044289113571036,-0.014143574152874582,-0.16882991896426902,0.008304243941704639,-0.01628056869059036,-0.19433893180147413,0.0021201982267106696,-0.022459835636053336,-0.2681000000000007,-0.005878031403350557,-0.030451884571821596,-0.3635000000000002,-0.011237552927233673,-0.03580726448366957,-0.4274264408534535,-0.08985944251899369,-0.11436839839738869,-1.365199999999999
10,200,0,1.3333333333333333,0.025,1394.5395910960067,1859.386121461342,1255,375,0.4053333333333333,0.013114004922829612,-0.05047329289898596,-0.5427908167958095,0.011266314854688755,-0.05233810761968582,-0.5628450721709699,0.005923591716178718,-0.05773034787096471,-0.6208333333333342,-0.0009865005569159502,-0.0647044838553765,-0.6958333333333337,-0.00561687377481842,-0.069377772026356,-0.7460899692244134,-0.07354246942441038,-0.13793291169170072,-1.4833333333333332
10,200,0,2.0,0.025,1394.5395910960067,2789.0791821920134,900,270,0.3074074074074074,0.004458615002697886,-0.058733420825073206,-0.5498093880929829,0.0029505966370574617,-0.06027587468812031,-0.5642484519630981,-0.0014099423701755202,-0.06473598630872242,-0.6060000000000004,-0.007049711850877405,-0.07050453954415307,-0.66,-0.010828856401560932,-0.07436998060510445,-0.6961847778415777,-0.06626729139824769,-0.1310743485161755,-1.227
10,200,0,3.0,0.025,1394.5395910960067,4183.61877328802,652,197,0.23857868020304568,0.0049381825156126265,-0.028879408693446146,-0.24310166464562033,0.0037090941357680986,-0.030130940420137853,-0.2536368334693714,0.00015510040083596937,-0.03374983063883287,-0.28409999999999924,-0.004441511478482022,-0.03843037737297588,-0.32349999999999957,-0.0075216481391687,-0.041566757812829334,-0.3499014860547805,-0.052705936211320886,-0.08757611808147713,-0.7371999999999999
10,200,0,0.75,0.04,2231.2633457536103,1673.4475093152078,924,258,0.5542635658914729,0.02367592415241801,-0.03710280290580771,-0.33370674862218325,0.022126566871666132,-0.038636842994368883,-0.3475040763202938,0.017646493543123046,-0.043072625606332814,-0.3874000000000003,0.011852122528963196,-0.04880971254821919,-0.43900000000000056,0.007969381271943814,-0.05265406840840385,-0.4735765654930633,-0.04898877311971475,-0.10904912543802572,-0.9807999999999995
10,200,0,1.0,0.04,2231.2633457536103,2231.2633457536103,729,205,0.4878048780487805,-0.00914980943591141,-0.026630160756840493,-0.21883675762615334,-0.010485873929904415,-0.02796424314543534,-0.229799750564574,-0.014349196469588245,-0.03182183429079261,-0.2615000000000003,-0.019345883465685592,-0.03681110850082125,-0.3025000000000001,-0.022694105852679676,-0.04015436366527678,-0.32997362762045696,-0.07181109692470773,-0.08919848770612215,-0.7329999999999997
10,200,0,1.3333333333333333,0.04,2231.2633457536103,2975.0177943381473,579,166,0.42168674698795183,-0.030519753256355586,-0.015886964328562826,-0.12191984601272304,-0.03168183379415716,-0.017043741944530483,-0.13079719639212684,-0.035042069736959267,-0.020388644123476587,-0.15646666666666748,-0.03938808202735217,-0.024714824257047616,-0.1896666666666672,-0.04230029479077124,-0.027613747720675635,-0.2119136041544516,-0.08502121107647781,-0.07013971565954374,-0.5382666666666669
10,200,0,2.0,0.04,2231.2633457536103,4462.526691507221,410,110,0.33636363636363636,0.010391956410340727,0.004771283171900945,0.02989247151767417,0.009451679949337585,0.0038323356356387444,0.02400988994096056,0.0067328057769756935,0.0011173041407285163,0.006999999999999992,0.0032163084921858357,-0.0023942231587039935,-0.015000000000000173,0.0008599441768037995,-0.004747257144159456,-0.029741946528049797,-0.0337069129981076,-0.03926525980274501,-0.24599999999999983
10,200,0,3.0,0.04,2231.2633457536103,6693.790037260831,294,76,0.17105263157894737,0.055718630430067806,-0.20978813069968447,-0.9669833833150616,0.05497178546950591,-0.21066989145888523,-0.9710477124044274,0.052812231808166736,-0.21321956344773366,-0.9828000000000001,0.05001914021766464,-0.2165172205136734,-0.9980000000000001,0.048147521723340664,-0.21872694251976105,-1.0081853448739255,0.020691678517392887,-0.25114261970604035,-1.1576
10,200,1,0.75,0.001,55.781583643840264,41.8361877328802,12574,5137,0.5734864707027448,-0.12144960919484249,-0.10199527965623097,-0.4535215801246294,-0.1830670496875643,-0.1637779897936803,-0.7282381397571637,-0.3612381243350941,-0.34242695300607473,-1.5225999999999997,-0.5916783950159055,-0.5734853081344349,-2.5499999999999994,-0.7460937653925387,-0.7283148497781402,-3.2384489028599432,-3.0113012371644254,-2.999598036982217,-13.337699999999998
10,200,1,1.0,0.001,55.781583643840264,55.781583643840264,12303,4999,0.5131026205241048,-0.09115141339701122,-0.06569737328640655,-0.3283412262104382,-0.1446272686220671,-0.11918840817453806,-0.5956778198649133,-0.2992563885101179,-0.27386142110425604,-1.3686999999999996,-0.4992483137574076,-0.4739101160849204,-2.3684999999999996,-0.6332605986681964,-0.6079604417399739,-3.0384544608520256,-2.5991635288539503,-2.574421413381896,-12.866399999999999
10,200,1,1.3333333333333333,0.001,55.781583643840264,74.37544485845368,12028,4863,0.44540407156076495,-0.0673404493800134,-0.04536126841836194,-0.25584464554138064,-0.1135744224545532,-0.0914705547836277,-0.5159082292464643,-0.24726314113621786,-0.2247987332544694,-1.2679,-0.42017147982653946,-0.39724076177666906,-2.2405,-0.5360353654277537,-0.512792178306795,-2.8922280542355274,-2.235709036074916,-2.207882061259765,-12.452799999999998
10,200,1,2.0,0.001,55.781583643840264,111.56316728768053,11643,4683,0.357036087977792,-0.03601929345269255,-0.01445420641561476,-0.0973050534793921,-0.07347064526957563,-0.05165552108738045,-0.34774259460439866,-0.18176380945910303,-0.1592256856441558,-1.0718999999999994,-0.321826421294858,-0.2983531949027774,-2.0085,-0.415680763761301,-0.391580935906023,-2.636104869007809,-1.7924838455702834,-1.759192042118303,-11.842799999999999
10,200,1,3.0,0.001,55.781583643840264,167.3447509315208,11315,4532,0.2744924977934687,-0.013921543594555552,0.003407611129795281,0.02756982652816463,-0.044147824918829875,-0.02654820588664978,-0.21479253443244434,-0.13154919996913916,-0.11316751475578697,-0.9155999999999995,-0.24459109840474275,-0.22519791599502392,-1.8219999999999996,-0.320339172139604,-0.30026819711251657,-2.429368196955667,-1.43153103197858,-1.4015171290070119,-11.339199999999998
10,200,1,0.75,0.002,111.56316728768053,83.6723754657604,10376,4192,0.5811068702290076,-0.06427014275567816,-0.03359098054497212,-0.243188721799191,-0.0950958340866824,-0.06455631667102797,-0.46736855788632126,-0.1842304444710065,-0.15409471960181814,-1.1156,-0.2995140492010468,-0.2699005755664689,-1.954,-0.37676426449609807,-0.34750074539673986,-2.515802180414421,-1.5099918988664702,-1.4858620631953015,-10.7572
10,200,1,1.0,0.002,111.56316728768053,111.56316728768053,9946,3999,0.5193798449612403,-0.03890431372482334,-0.007188124565387284,-0.05745460364383685,-0.06564263887867795,-0.03394389364289181,-0.2713131829645508,-0.1429583483408399,-0.1113100434121798,-0.8896999999999997,-0.24295579771125936,-0.21137273052138686,-1.6895000000000004,-0.30996293641853795,-0.2784235842857935,-2.225436765142479,-1.2929290161006635,-1.2620309451680605,-10.0874
10,200,1,1.3333333333333333,0.002,111.56316728768053,148.75088971690735,9558,3809,0.45129955368863217,-0.020555380625614756,0.006104496946305696,0.05400385464381716,-0.043651219539421346,-0.016921124860116616,-0.1496939019534826,-0.11043442906993059,-0.0835012967866414,-0.7387000000000002,-0.19680950937737415,-0.1696137753192844,-1.5005000000000002,-0.2546884555250275,-0.22731675504319768,-2.010973402957665,-1.1037478526055315,-1.073794799912036,-9.499400000000001
10,200,1,2.0,0.002,111.56316728768053,223.12633457536106,8997,3531,0.35145851033701503,-0.019666818150817826,0.005886447022326552,0.05954833571733234,-0.03849007654568968,-0.012779782535184636,-0.12928253289518146,-0.09291882512343325,-0.06675447141035895,-0.6752999999999998,-0.16331507535588907,-0.1365634566169272,-1.3815000000000002,-0.21048679156962105,-0.18334165330295785,-1.8547164835504106,-0.9024757027966752,-0.8695578012858933,-8.7966
10,200,1,3.0,0.002,111.56316728768053,334.6895018630416,8496,3298,0.25591267434808973,-0.008228093409879357,-0.012769600176883646,-0.14704208122464926,-0.023507641003067337,-0.02808617239754387,-0.3234125724973964,-0.06768950563485007,-0.07237509629067215,-0.8333999999999997,-0.12483279258573313,-0.129656849966371,-1.4930000000000003,-0.16312385079786695,-0.16804069313546613,-1.9349903604500867,-0.7248373055700045,-0.7311152635612083,-8.4188
10,200,1,0.75,0.004,223.12633457536106,167.3447509315208,7760,3059,0.5920235371036286,-0.009697974902329941,0.01519371672409121,0.15991882156876777,-0.02517464673369933,-0.0003487230970894104,-0.0036704242782099883,-0.06992650968211134,-0.045290758719477735,-0.47669999999999957,-0.12780701262965108,-0.10341722438882221,-1.0885000000000002,-0.1665920707873456,-0.1423670993325504,-1.4984601311755041,-0.7355522935788176,-0.7137451139169388,-7.5123999999999995
10,200,1,1.0,0.004,223.12633457536106,223.12633457536106,7198,2775,0.5196396396396397,-0.013524251024044785,0.016317277573270627,0.18101462237768204,-0.026893422472747817,0.0029398593892714115,0.03261313260149328,-0.0655513028571797,-0.03574186699847228,-0.3964999999999995,-0.11555006072154139,-0.08577146645408938,-0.9515000000000007,-0.14905365230814785,-0.11929572463565627,-1.3233991055939924,-0.6405370182973374,-0.6110822607380679,-6.779000000000001
10,200,1,1.3333333333333333,0.004,223.12633457536106,297.5017794338147,6730,2544,0.4461477987421384,-0.002858390529472379,0.015550166340750007,0.18357376552390026,-0.014409174940399946,0.004025806697462893,0.04752569705881074,-0.04780906391761238,-0.029297673243441638,-0.3458666666666666,-0.09100731858293327,-0.07239710311891324,-0.8546666666666671,-0.11995397132753564,-0.10127753451044277,-1.1956076845517543,-0.5445889925688021,-0.5249411168113649,-6.197066666666667
10,200,1,2.0,0.004,223.12633457536106,446.2526691507221,6075,2240,0.34330357142857143,-0.005049368272254058,0.004870357632622781,0.06217396545081294,-0.014465715183433583,-0.004513373960089516,-0.05761678665681233,-0.041693731066647435,-0.03164708040274878,-0.4039999999999997,-0.07690949974650621,-0.06674087253252974,-0.852000000000001,-0.10050718060208157,-0.09025681830724497,-1.1521996383893849,-0.446675070885022,-0.4352256898952286,-5.555999999999999
10,200,1,3.0,0.004,223.12633457536106,669.3790037260832,5460,1960,0.2530612244897959,-0.02441461234893871,-0.006166551399107215,-0.08409778023053838,-0.0321827437529489,-0.013852352968260918,-0.18891468832471148,-0.054644830934567616,-0.03607637775983806,-0.49199999999999905,-0.0836965132035784,-0.06482015841401818,-0.8840000000000011,-0.10316371077447194,-0.08408103466028743,-1.146674683590713,-0.38873917702819033,-0.36662985528290776,-5.0
10,200,1,0.75,0.008,446.2526691507221,334.6895018630416,5053,1877,0.5743207245604688,0.006179230948579853,-0.0074228573270813565,-0.09647119055751069,-0.0015620905303397675,-0.015146337231169794,-0.19684942346198014,-0.023946654966346275,-0.03747931152426142,-0.4871000000000001,-0.05289807201263126,-0.06636400367414395,-0.8625000000000014,-0.07229808301297723,-0.08571930309017835,-1.1140512148468207,-0.3568879509986226,-0.36965327124790937,-4.8042
10,200,1,1.0,0.008,446.2526691507221,446.2526691507221,4541,1640,0.49817073170731707,0.009876271983756195,-0.01513984784080479,-0.1986940610092269,0.0031907308314733356,-0.021822606011812302,-0.2863980045165939,-0.016140972046435956,-0.041146261707615615,-0.5400000000000005,-0.041143924140198754,-0.06613880585594509,-0.8680000000000005,-0.057898114267910125,-0.08288602173933624,-1.0877890209636571,-0.3036749211247078,-0.32856051941340436,-4.311999999999999
10,200,1,1.3333333333333333,0.008,446.2526691507221,595.0035588676294,4042,1438,0.4242002781641168,-0.009087746782121845,-0.01879810030781288,-0.2494662965841074,-0.014875481701311689,-0.0245928708300814,-0.3263676811960546,-0.031611115997074564,-0.041348849056901706,-0.5487333333333339,-0.05325640328492403,-0.06302044847756436,-0.8363333333333345,-0.06776066091136769,-0.07754233756105211,-1.029050779763663,-0.2805319198073429,-0.2905722423945215,-3.856133333333333
10,200,1,2.0,0.008,446.2526691507221,892.5053383014442,3468,1191,0.327455919395466,0.0016593456421075965,-0.020673886395124894,-0.2774369674768228,-0.0030507610972906416,-0.025420073242560404,-0.34112928254833225,-0.01667035926223385,-0.039143999525825195,-0.525300000000001,-0.03428547380258319,-0.05689404842559965,-0.7635000000000006,-0.04608915910437002,-0.06878815168699745,-0.923115075590071,-0.21924417647625172,-0.24326956187323173,-3.2645999999999997
10,200,1,3.0,0.008,446.2526691507221,1338.7580074521663,2941,947,0.2555438225976769,-0.006827269763524031,0.0061237040795070466,0.08098336842942816,-0.010686494313622763,0.0022941905235323253,0.030339688855356484,-0.021845708002131113,-0.008779111778368813,-0.11610000000000092,-0.03627864683943703,-0.02310093581646558,-0.3055000000000003,-0.045949992865899875,-0.032697825096182236,-0.43241475783694117,-0.18782450463114933,-0.17348008821648198,-2.294199999999999
10,200,1,0.75,0.015,836.7237546576039,627.5428159932029,2891,1001,0.5754245754245755,0.0027156617725652204,0.0010020944470899467,0.01302149081083187,-0.0014063895038272975,-0.0031175268778232176,-0.040510001537262946,-0.01332558478026597,-0.015029695782134757,-0.19529999999999967,-0.0287414573692012,-0.030436480705756892,-0.39550000000000096,-0.03907145597780647,-0.040760389774538934,-0.5296517134052572,-0.19060811955302023,-0.1922077224037881,-2.4975999999999994
10,200,1,1.0,0.015,836.7237546576039,836.7237546576039,2527,856,0.5093457943925234,0.018807097517387978,0.012560666343949109,0.16134505108298855,0.015241493794432659,0.008996925877941611,0.11556787081329004,0.004931304958185179,-0.00130787522246224,-0.01680000000000001,-0.008403534666570291,-0.014635746537077469,-0.18800000000000036,-0.017339057062400662,-0.023566599548567928,-0.30271914752737195,-0.14841935072650234,-0.154578395340537,-1.9855999999999994
10,200,1,1.3333333333333333,0.015,836.7237546576039,1115.6316728768052,2182,716,0.43156424581005587,0.018577872434911043,0.0007414346866443778,0.00920917824231221,0.015500763232289218,-0.0023413295828428942,-0.029081080020660788,0.006603089959026561,-0.011255354871583,-0.13980000000000123,-0.0049048511676477,-0.022784445126308818,-0.28300000000000103,-0.012616189928437677,-0.030509955674137477,-0.37895667012803547,-0.1257382329977275,-0.14383989280092996,-1.7865999999999995
10,200,1,2.0,0.015,836.7237546576039,1673.4475093152078,1719,553,0.32007233273056057,0.03348816790149025,-0.03277374076676782,-0.38081330227933086,0.03099956057920483,-0.03531889619097997,-0.4103866442059006,0.023803581040916646,-0.04267838846217294,-0.49590000000000034,0.014496551401581782,-0.05219689978283502,-0.6065000000000003,0.008260018070761247,-0.058575144551736784,-0.680611785727379,-0.08322725981143426,-0.15214126864978675,-1.7677999999999994
10,200,1,3.0,0.015,836.7237546576039,2510.1712639728116,1320,414,0.2584541062801932,0.013816685594008315,0.015793823605366523,0.17195893825742634,0.01177926406973531,0.013760351858235088,0.14981904032325027,0.005887919353256405,0.007880428194501974,0.0857999999999999,-0.0017317409862519098,0.000275539447360152,0.002999999999999378,-0.006837587590203494,-0.0048204088827367795,-0.05248332602375211,-0.08173817455108905,-0.07957579239762838,-0.8663999999999998
10,200,1,0.75,0.025,1394.5395910960067,1045.904693322005,1707,535,0.5570093457943925,-0.00829554032612397,-0.03322476239943382,-0.38665934307313177,-0.010763435381954635,-0.03568321834557847,-0.41527008074169447,-0.01789952397470636,-0.04279201310231524,-0.4980000000000006,-0.027129092748252204,-0.05198628097771221,-0.6049999999999998,-0.03331372044536921,-0.05814725394969729,-0.6766994672046069,-0.12403956487048402,-0.14852609366938102,-1.7284999999999986
10,200,1,1.0,0.025,1394.5395910960067,1394.5395910960067,1415,456,0.5263157894736842,0.0026840645015696455,0.048970277538142495,0.5580997001096296,0.0005456566797318298,0.04683053809581524,0.5337137255734337,-0.005637696874145815,0.04064333406954325,0.46319999999999945,-0.013635031287094389,0.03264101958952957,0.3719999999999998,-0.018993952936304508,0.02727876085475674,0.31088793075644705,-0.09760704262305474,-0.051383282450614264,-0.5855999999999992
10,200,1,1.3333333333333333,0.025,1394.5395910960067,1859.386121461342,1170,352,0.41761363636363635,0.018467905477966586,-0.02537721946521628,-0.25734409114344425,0.016621508049533138,-0.02723351778432356,-0.2761683521889281,0.011282522667800405,-0.03260113227361446,-0.3306000000000008,0.004377264679312267,-0.03954341815402112,-0.40100000000000036,-0.00024986914017334483,-0.04419536393726624,-0.4481742288897607,-0.06812794419981358,-0.11243741989829134,-1.1401999999999999
10,200,1,2.0,0.025,1394.5395910960067,2789.0791821920134,862,252,0.29365079365079366,-0.0009572173572171166,-0.0896429780022092,-0.7731554288867841,-0.0024680523271017993,-0.09120549690516154,-0.7866318884988919,-0.0068367357395720885,-0.09572362797113772,-0.8256000000000002,-0.012487038910723681,-0.10156722153914317,-0.876,-0.016273241966014124,-0.10548294626237933,-0.909772459318806,-0.0718152222078156,-0.16292495400320084,-1.4051999999999998
10,200,1,3.0,0.025,1394.5395910960067,4183.61877328802,648,178,0.24157303370786518,-0.023788255456841607,-0.021772761548055616,-0.16635581881685477,-0.02503814048545552,-0.023018626003613506,-0.17587490536826453,-0.02865226916320051,-0.026621128917348122,-0.20339999999999933,-0.033326657485897915,-0.031280480881249816,-0.23899999999999955,-0.03645891124519551,-0.0344026589497591,-0.2628551498362991,-0.08240773487422044,-0.08020367650221726,-0.6128
10,200,1,0.75,0.04,2231.2633457536103,1673.4475093152078,849,245,0.5224489795918368,-0.007742641420849492,-0.10048035791858166,-0.8625122225288173,-0.00928439475564823,-0.10200671896108703,-0.875614336040589,-0.013742480750553327,-0.10642029708229167,-0.9135000000000004,-0.01950841411216433,-0.1121286655081617,-0.9625000000000006,-0.02337209962585378,-0.11595377742164284,-0.9953343354488391,-0.08005071440907915,-0.1720665339797971,-1.4769999999999994
10,200,1,1.0,0.04,2231.2633457536103,2231.2633457536103,689,213,0.4694835680751174,-0.05603838955382305,-0.06329919755817597,-0.5395718506066863,-0.05737629987428156,-0.06463549703002926,-0.550962667659777,-0.0612449597483685,-0.06849949902438618,-0.5839000000000002,-0.06624854986713602,-0.07349706480352446,-0.6265000000000001,-0.06960139795709737,-0.07684587605290946,-0.6550457691861336,-0.11878624611419489,-0.12597150548447653,-1.0737999999999999
10,200,1,1.3333333333333333,0.04,2231.2633457536103,2975.0177943381473,563,162,0.4012345679012346,-0.05734553719432455,-0.05760258949263067,-0.42821896618912325,-0.0585133996093477,-0.05876796636909636,-0.4368824045111919,-0.06189035424850935,-0.06213773390226458,-0.4619333333333341,-0.06625798991925248,-0.06649607402010271,-0.49433333333333396,-0.06918469226071154,-0.06941654751865833,-0.5160442000382799,-0.11211816446205594,-0.11225864525740323,-0.8345333333333336
10,200,1,2.0,0.04,2231.2633457536103,4462.526691507221,406,114,0.35964912280701755,-0.07321060713131121,0.05300664816749113,0.34952492502740773,-0.0741814422328334,0.052082094094301534,0.3434284313933589,-0.076988678819757,0.04940868228958044,0.32580000000000003,-0.08061946097805892,0.04595098444979395,0.30299999999999994,-0.08305240627045368,0.043634020965053665,0.28772198268911175,-0.11874267364022917,0.00964515713203595,0.06359999999999993
10,200,1,3.0,0.04,2231.2633457536103,6693.790037260831,302,72,0.2361111111111111,-0.028498505650228663,-0.033818428043480654,-0.16661583682479525,-0.029281595948847536,-0.034599956701360006,-0.17046625385682607,-0.03154595550249482,-0.03685980066321129,-0.18160000000000015,-0.0344745993886779,-0.039782604240029815,-0.1960000000000002,-0.03643704991457834,-0.04174114124191399,-0.20564927409108746,-0.06522536019359977,-0.07047204179662417,-0.3471999999999999
10,400,0,0.75,0.001,55.781583643840264,41.8361877328802,14292,5994,0.5512178845512179,-0.16226670834912155,-0.14619154746964405,-0.7627684156642065,-0.22361064294552238,-0.20762735532687707,-1.0833156335807743,-0.40099085644918986,-0.38527322669434,-2.0101999999999998,-0.6304082548348036,-0.615034217720693,-3.2089999999999996,-0.7841382102713992,-0.768994410627162,-4.0123020680830255,-3.039290937883747,-3.0275246234973996,-15.796399999999998
10,400,0,1.0,0.001,55.781583643840264,55.781583643840264,14078,5870,0.4921635434412266,-0.11193636156487087,-0.10756358527559141,-0.6313744744659475,-0.16542320842407507,-0.1610436130441258,-0.9452904186051294,-0.3200841113795931,-0.31568479812913414,-1.8529999999999993,-0.5201171437408444,-0.5156923280825091,-3.0269999999999992,-0.6541569740550855,-0.6497150695270566,-3.813683873815041,-2.6204639835339854,-2.6157713925929453,-15.354
10,400,0,1.3333333333333333,0.001,55.781583643840264,74.37544485845368,13845,5767,0.4359285590428299,-0.08335087400275935,-0.06457250223696628,-0.43091015234158786,-0.12968781180962183,-0.11078783819345116,-0.739317861004392,-0.263674260109103,-0.24442266636415627,-1.6311,-0.43696767193127306,-0.4172613049420593,-2.7844999999999995,-0.5530895906015374,-0.5330784853009886,-3.557380051156958,-2.2565484960640583,-2.2320670100100424,-14.895199999999997
10,400,0,2.0,0.001,55.781583643840264,111.56316728768053,13534,5600,0.34375,-0.05958429898150593,-0.04255190004825545,-0.3395650863729652,-0.09732774173003385,-0.08008022904134843,-0.6390419666420314,-0.20646550697357782,-0.18859597803964068,-1.5049999999999994,-0.3476204964351056,-0.32894647332495475,-2.625,-0.4422068285628023,-0.422993723174112,-3.3754990959734634,-1.829747885781147,-1.8026266738207521,-14.384999999999998
10,400,0,3.0,0.001,55.781583643840264,167.3447509315208,13237,5445,0.25362718089990816,-0.04006752922799241,-0.044457112654066704,-0.421322659875142,-0.07072055354404912,-0.07518265753823017,-0.7125104479224758,-0.15935588535783587,-0.1640276875713897,-1.5544999999999995,-0.27399374055099224,-0.27893675914761573,-2.6434999999999995,-0.35081124652135,-0.3559360040914618,-3.373226353138483,-1.4776912200791341,-1.4854820106979891,-14.077999999999998
10,400,0,0.75,0.002,111.56316728768053,83.6723754657604,11885,4843,0.5680363411108816,-0.058179229862835705,-0.05984157552087152,-0.5025069130900484,-0.08903085991795741,-0.09068415700207348,-0.7615009365084575,-0.1782404739102542,-0.17986760641943159,-1.5104,-0.29362108569801953,-0.2952143778560454,-2.479,-0.3709363043047901,-0.3725069204333993,-3.128047700321336,-1.5051175094695555,-1.5063554779404902,-12.6493
10,400,0,1.0,0.002,111.56316728768053,111.56316728768053,11478,4640,0.49719827586206894,-0.046115549369584945,-0.05154201383286995,-0.47835392870902815,-0.07285339212316898,-0.07827855923473534,-0.7264919152176836,-0.15016770669171095,-0.1555891224213949,-1.4439999999999995,-0.2501633519552406,-0.25557991577808087,-2.3720000000000003,-0.3171692817512782,-0.32258259436724357,-2.9938421080922986,-1.3001176272223007,-1.305483246023283,-12.116
10,400,0,1.3333333333333333,0.002,111.56316728768053,148.75088971690735,11140,4446,0.4228520017993702,-0.031093949215271734,-0.05142899851179689,-0.5271945905977743,-0.05422156031793886,-0.07462332967025873,-0.7649578423256806,-0.121096641321653,-0.14169133631233807,-1.452466666666667,-0.2075905449970034,-0.22843476329787826,-2.3416666666666672,-0.2655491133144733,-0.28656053431063544,-2.937509341791313,-1.1157765335881822,-1.1392407466460504,-11.678266666666666
10,400,0,2.0,0.002,111.56316728768053,223.12633457536106,10616,4231,0.3308910423067833,-0.02616712406225325,-0.037732943817598986,-0.45077230007928826,-0.04503222136818442,-0.056673021972613154,-0.6770377787254356,-0.09958195003997129,-0.11143956293572979,-1.3312999999999997,-0.17013467171805033,-0.18227270209010113,-2.1775,-0.21741123764471607,-0.2297371725368138,-2.744528870547094,-0.9109382493378794,-0.926020663211,-11.0626
10,400,0,3.0,0.002,111.56316728768053,334.6895018630416,10112,3959,0.24854761303359435,-0.020516571519977562,-0.02993394581248439,-0.4097791387411724,-0.035901198891202635,-0.045399835132914415,-0.6214985974885362,-0.08038690894121245,-0.09012051970802658,-1.2336999999999998,-0.13792317898747106,-0.14796069763200767,-2.0255,-0.17647757064408,-0.1867187344560185,-2.5560760573140975,-0.7420540144731855,-0.755282565833809,-10.3394
10,400,0,0.75,0.004,223.12633457536106,167.3447509315208,8469,3202,0.5652717051842598,-0.01639165746599775,-0.038893860956747454,-0.4322209654582563,-0.031852001308548046,-0.054302767782484516,-0.6034575673549619,-0.07655665075228568,-0.09885868354807854,-1.0985999999999996,-0.13437608939509194,-0.1564857552249305,-1.7390000000000003,-0.17312022906573407,-0.19510099200803344,-2.168124661661969,-0.7414801951445573,-0.7615700078318757,-8.4632
10,400,0,1.0,0.004,223.12633457536106,223.12633457536106,7910,2999,0.49983327775925307,-0.013616144242366365,-0.023301215616054333,-0.27956798107723657,-0.02698538775288982,-0.03666849076317901,-0.4399485460641879,-0.06564347650904051,-0.07532088786094128,-0.9036999999999995,-0.11564250387413558,-0.12531255383304787,-1.503500000000001,-0.14914627605007846,-0.15881139322436316,-1.9054190694329312,-0.6406322912076324,-0.6502250465401657,-7.801400000000001
