rapida,lenta,modo,stop_pct,razao,alvo_pct,stop_pts,alvo_pts,n_tr,sharpe_tr,ret_tr,acerto_tr,n_ho,sharpe_ho,ret_ho,acerto_ho
10,200,0,0.025,1.3333333333333333,0.03333333333333333,1744.5555101394643,2326.0740135192855,86,-0.0861631022703982,-0.21526666666666672,0.43023255813953487,16,-0.06956773377161683,-0.03326666666666665,0.4375
10,200,0,0.025,2.0,0.05,1744.5555101394643,3489.1110202789287,59,-0.21591458040332742,-0.42839999999999995,0.2711864406779661,12,-0.07040833284017825,-0.03119999999999997,0.3333333333333333
10,200,0,0.025,3.0,0.07500000000000001,1744.5555101394643,5233.666530418393,44,-0.11494582774293292,-0.21439999999999992,0.22727272727272727,9,-0.4946666666666665,-0.14839999999999998,0.1111111111111111
10,200,0,0.04,0.75,0.03,2791.288816223143,2093.466612167357,65,-0.10924067284429977,-0.24899999999999992,0.5538461538461539,8,0.031743015729748324,0.009200000000000007,0.625
10,200,0,0.04,1.0,0.04,2791.288816223143,2791.288816223143,49,-0.16619503460673057,-0.3273999999999999,0.4489795918367347,5,-0.24191079623144832,-0.05299999999999999,0.4
10,200,0,0.04,1.3333333333333333,0.05333333333333333,2791.288816223143,3721.718421630857,33,-0.0037241516212255413,-0.00580000000000002,0.45454545454545453,6,0.40712432079775585,0.11773333333333333,0.6666666666666666
10,200,0,0.04,2.0,0.08,2791.288816223143,5582.577632446286,26,0.059691716021056565,0.09239999999999998,0.38461538461538464,3,-0.03752776749732568,-0.007800000000000001,0.3333333333333333
10,200,0,0.04,3.0,0.12,2791.288816223143,8373.866448669429,15,-0.16000895157250844,-0.15900000000000003,0.2,1,0.0,-0.0426,0.0
10,200,1,0.002,0.75,0.0015,139.56444081115714,104.67333060836786,862,-1.4868034280866886,-2.2152,0.0,339,-1.4450480745807452,-0.8384,0.0
10,200,1,0.002,1.0,0.002,139.56444081115714,139.56444081115714,816,-1.27985341701393,-2.0896,0.0,318,-1.2204079849083382,-0.7747999999999999,0.0
10,200,1,0.002,1.3333333333333333,0.0026666666666666666,139.56444081115714,186.08592108154284,772,-1.0830750601373027,-1.9412000000000003,0.44689119170984454,301,-1.0348953712085966,-0.7266,0.4684385382059801
10,200,1,0.002,2.0,0.004,139.56444081115714,279.1288816223143,724,-0.9006800265004603,-1.8544,0.3397790055248619,279,-0.7953636829465306,-0.6474,0.37992831541218636
10,200,1,0.002,3.0,0.006,139.56444081115714,418.69332243347145,685,-0.7274027525997432,-1.7429999999999999,0.2569343065693431,256,-0.6520678506751103,-0.6015999999999999,0.28125
10,200,1,0.004,0.75,0.003,279.1288816223143,209.34666121673573,631,-0.7176749796983299,-1.5605999999999998,0.589540412044374,241,-0.7027525443471678,-0.5826,0.5975103734439834
10,200,1,0.004,1.0,0.004,279.1288816223143,279.1288816223143,581,-0.6204713359864361,-1.4426,0.5146299483648882,222,-0.612977735998279,-0.5452000000000001,0.5180180180180181
10,200,1,0.004,1.3333333333333333,0.005333333333333333,279.1288816223143,372.17184216308567,542,-0.5515099375913333,-1.3838666666666666,0.43357933579335795,205,-0.5079168603931719,-0.485,0.45365853658536587
10,200,1,0.004,2.0,0.008,279.1288816223143,558.2577632446286,487,-0.4358091375908889,-1.2102,0.34291581108829566,175,-0.5211860081045404,-0.507,0.30857142857142855
10,200,1,0.004,3.0,0.012,279.1288816223143,837.3866448669429,434,-0.34005724298983203,-1.0404,0.2626728110599078,146,-0.423520659500012,-0.4196000000000001,0.2328767123287671
10,200,1,0.008,0.75,0.006,558.2577632446286,418.69332243347145,412,-0.33979351916563794,-0.9651999999999998,0.5898058252427184,146,-0.43207352423753925,-0.4416,0.541095890410959
10,200,1,0.008,1.0,0.008,558.2577632446286,558.2577632446286,362,-0.26979060922137976,-0.7811999999999999,0.5276243093922652,126,-0.3237077483613981,-0.3275999999999999,0.5
10,200,1,0.008,1.3333333333333333,0.010666666666666666,558.2577632446286,744.3436843261713,323,-0.23240342611436765,-0.6984666666666667,0.4520123839009288,105,-0.22118564368518823,-0.21699999999999997,0.45714285714285713
10,200,1,0.008,2.0,0.016,558.2577632446286,1116.5155264892571,265,-0.24095360149199077,-0.7209999999999999,0.3283018867924528,85,-0.1589428016795038,-0.15699999999999997,0.36470588235294116
10,200,1,0.008,3.0,0.024,558.2577632446286,1674.7732897338858,208,-0.12796009833417443,-0.3807999999999998,0.27403846153846156,67,-0.14015313328778187,-0.13419999999999993,0.26865671641791045
10,200,1,0.015,0.75,0.01125,1046.7333060836786,785.0499795627588,230,-0.2288800201070107,-0.6879999999999998,0.5565217391304348,68,-0.10790809132241957,-0.09429999999999995,0.6176470588235294
10,200,1,0.015,1.0,0.015,1046.7333060836786,1046.7333060836786,188,-0.3138168609196374,-0.8787999999999999,0.4308510638297872,55,0.026967994498529754,0.022000000000000054,0.6
10,200,1,0.015,1.3333333333333333,0.019999999999999997,1046.7333060836786,1395.6444081115712,159,-0.23078968874859213,-0.6284,0.389937106918239,44,-0.0506363626605534,-0.03939999999999996,0.4772727272727273
10,200,1,0.015,2.0,0.03,1046.7333060836786,2093.466612167357,122,-0.13416617877719908,-0.34719999999999995,0.32786885245901637,31,-0.21843387602119987,-0.14059999999999997,0.2903225806451613
10,200,1,0.015,3.0,0.045,1046.7333060836786,3140.1999182510353,93,-0.21962921829764037,-0.49679999999999996,0.20430107526881722,21,-0.4196580450551871,-0.1896,0.14285714285714285
10,200,1,0.025,0.75,0.018750000000000003,1744.5555101394643,1308.4166326045984,126,-0.16657140134498388,-0.45884999999999976,0.5476190476190477,33,-0.04997310270303537,-0.03579999999999989,0.6060606060606061
10,200,1,0.025,1.0,0.025,1744.5555101394643,1744.5555101394643,102,-0.08399359883675972,-0.2151999999999999,0.5098039215686274,27,0.23869770127211662,0.15480000000000005,0.6666666666666666
10,200,1,0.025,1.3333333333333333,0.03333333333333333,1744.5555101394643,2326.0740135192855,82,-0.19491127685545126,-0.45486666666666675,0.3780487804878049,15,0.11655835594300418,0.05266666666666668,0.5333333333333333
10,200,1,0.025,2.0,0.05,1744.5555101394643,3489.1110202789287,59,-0.4622124014536221,-0.8033999999999999,0.1864406779661017,9,-0.330592925725404,-0.09839999999999999,0.2222222222222222
10,200,1,0.025,3.0,0.07500000000000001,1744.5555101394643,5233.666530418393,47,-0.152854394817261,-0.29719999999999996,0.2127659574468085,6,0.0,-0.16560000000000002,0.0
10,200,1,0.04,0.75,0.03,2791.288816223143,2093.466612167357,58,-0.14724497884236643,-0.30079999999999996,0.5344827586206896,13,0.013454965876968811,0.006200000000000046,0.6153846153846154
10,200,1,0.04,1.0,0.04,2791.288816223143,2791.288816223143,51,-0.08379035688243405,-0.17259999999999992,0.49019607843137253,7,-0.5057602128055773,-0.1382,0.2857142857142857
10,200,1,0.04,1.3333333333333333,0.05333333333333333,2791.288816223143,3721.718421630857,33,-0.06412983665814448,-0.09913333333333335,0.42424242424242425,7,-0.3498601761520492,-0.11153333333333335,0.2857142857142857
10,200,1,0.04,2.0,0.08,2791.288816223143,5582.577632446286,28,-0.15060680832646878,-0.23279999999999995,0.2857142857142857,4,0.0,-0.1704,0.0
10,200,1,0.04,3.0,0.12,2791.288816223143,8373.866448669429,16,-0.19535470697800333,-0.20160000000000003,0.1875,4,0.0,-0.1704,0.0
10,400,0,0.002,0.75,0.0015,139.56444081115714,104.67333060836786,1011,-1.5078036629513631,-2.6450999999999993,0.0,396,-1.4924202162916005,-1.0236,0.0
10,400,0,0.002,1.0,0.002,139.56444081115714,139.56444081115714,973,-1.3233276402534397,-2.5757999999999996,0.0,379,-1.2749279949501575,-0.9673999999999999,0.0
10,400,0,0.002,1.3333333333333333,0.0026666666666666666,139.56444081115714,186.08592108154284,939,-1.14912041306397,-2.4854000000000003,0.4185303514376997,361,-1.0719506931205787,-0.8999333333333334,0.4515235457063712
10,400,0,0.002,2.0,0.004,139.56444081115714,279.1288816223143,902,-0.9270732489714734,-2.3612,0.3303769401330377,339,-0.8235852452816844,-0.8094,0.3687315634218289
10,400,0,0.002,3.0,0.006,139.56444081115714,418.69332243347145,836,-0.758061431026381,-2.1895999999999995,0.24760765550239233,314,-0.7653109238396,-0.8284,0.24522292993630573
10,400,0,0.004,0.75,0.003,279.1288816223143,209.34666121673573,696,-0.7466934054199732,-1.8005999999999998,0.5732758620689655,254,-0.7859369030376975,-0.6963999999999999,0.5511811023622047
10,400,0,0.004,1.0,0.004,279.1288816223143,279.1288816223143,660,-0.6647237256359239,-1.7560000000000002,0.49242424242424243,235,-0.6528677135165485,-0.6150000000000001,0.4978723404255319
10,400,0,0.004,1.3333333333333333,0.005333333333333333,279.1288816223143,372.17184216308567,627,-0.5649568815855333,-1.6368666666666667,0.4274322169059011,209,-0.6887895552031504,-0.6514,0.37320574162679426
10,400,0,0.004,2.0,0.008,279.1288816223143,558.2577632446286,562,-0.48737205879837264,-1.5372,0.3220640569395018,187,-0.5600790146700704,-0.5742,0.29411764705882354
10,400,0,0.004,3.0,0.012,279.1288816223143,837.3866448669429,495,-0.41416774093194125,-1.395,0.23636363636363636,155,-0.48600735569379155,-0.495,0.2129032258064516
10,400,0,0.008,0.75,0.006,558.2577632446286,418.69332243347145,411,-0.49672083245502513,-1.4305999999999999,0.5085158150851582,137,-0.5491340701669555,-0.5282,0.48175182481751827
10,400,0,0.008,1.0,0.008,558.2577632446286,558.2577632446286,375,-0.4363698107051856,-1.303,0.44533333333333336,123,-0.4144032793900844,-0.4077999999999999,0.45528455284552843
10,400,0,0.008,1.3333333333333333,0.010666666666666666,558.2577632446286,744.3436843261713,344,-0.30828984278340826,-0.9770666666666667,0.41569767441860467,110,-0.3214436115917352,-0.326,0.4090909090909091
10,400,0,0.008,2.0,0.016,558.2577632446286,1116.5155264892571,278,-0.294462258629067,-0.9067999999999999,0.3057553956834532,90,-0.20345808331238135,-0.20999999999999994,0.34444444444444444
10,400,0,0.008,3.0,0.024,558.2577632446286,1674.7732897338858,230,-0.2388818656150459,-0.7419999999999998,0.23043478260869565,70,-0.06770424503617446,-0.06999999999999991,0.3
10,400,0,0.015,0.75,0.01125,1046.7333060836786,785.0499795627588,222,-0.2336888738220897,-0.6784499999999999,0.5540540540540541,65,-0.2928341247769913,-0.2515,0.5230769230769231
10,400,0,0.015,1.0,0.015,1046.7333060836786,1046.7333060836786,183,-0.16741206561922786,-0.4608,0.5027322404371585,59,-0.08815073294832892,-0.07839999999999993,0.5423728813559322
10,400,0,0.015,1.3333333333333333,0.019999999999999997,1046.7333060836786,1395.6444081115712,150,-0.20925523912686342,-0.5399999999999998,0.4,47,-0.06894084886799717,-0.057199999999999945,0.46808510638297873
10,400,0,0.015,2.0,0.03,1046.7333060836786,2093.466612167357,122,-0.09819776010004141,-0.2571999999999999,0.3442622950819672,35,-0.22994872521009882,-0.16599999999999995,0.2857142857142857
10,400,0,0.015,3.0,0.045,1046.7333060836786,3140.1999182510353,86,-0.2053560733294426,-0.43360000000000004,0.20930232558139536,24,-0.49827533239997623,-0.24239999999999995,0.125
10,400,0,0.025,0.75,0.018750000000000003,1744.5555101394643,1308.4166326045984,111,-0.14494183007239575,-0.3510999999999999,0.5585585585585585,31,-0.10010157397701254,-0.06809999999999991,0.5806451612903226
10,400,0,0.025,1.0,0.025,1744.5555101394643,1744.5555101394643,89,-0.09224724958598905,-0.20639999999999978,0.5056179775280899,27,0.007021659611780168,0.004800000000000054,0.5555555555555556
10,400,0,0.025,1.3333333333333333,0.03333333333333333,1744.5555101394643,2326.0740135192855,71,-0.13067910598327503,-0.26793333333333336,0.4084507042253521,18,-0.28822471706698694,-0.14679999999999999,0.3333333333333333
10,400,0,0.025,2.0,0.05,1744.5555101394643,3489.1110202789287,53,-0.23331670843097327,-0.41280000000000006,0.2641509433962264,11,-0.20396672337031893,-0.07859999999999998,0.2727272727272727
10,400,0,0.025,3.0,0.07500000000000001,1744.5555101394643,5233.666530418393,40,-0.0022113982300031834,-0.003999999999999906,0.275,12,-0.28088241905347733,-0.13119999999999998,0.16666666666666666
10,400,0,0.04,0.75,0.03,2791.288816223143,2093.466612167357,60,-0.14954965600519807,-0.31599999999999995,0.5333333333333333,10,0.4540127212098887,0.134,0.8
10,400,0,0.04,1.0,0.04,2791.288816223143,2791.288816223143,44,-0.15476807856899755,-0.2744,0.45454545454545453,7,-0.1944325534912887,-0.05819999999999999,0.42857142857142855
10,400,0,0.04,1.3333333333333333,0.05333333333333333,2791.288816223143,3721.718421630857,34,-0.2133447301658886,-0.32839999999999997,0.35294117647058826,5,-0.5733917170874462,-0.11966666666666667,0.2
10,400,0,0.04,2.0,0.08,2791.288816223143,5582.577632446286,25,0.010206207261596566,0.014999999999999986,0.36,4,-0.21000000000000002,-0.0504,0.25
10,400,0,0.04,3.0,0.12,2791.288816223143,8373.866448669429,16,-0.19535470697800333,-0.20160000000000003,0.1875,3,0.0,-0.1278,0.0
10,400,1,0.002,0.75,0.0015,139.56444081115714,104.67333060836786,568,-1.53611645519789,-1.5208,0.0,216,-1.5157265684983017,-0.5700999999999999,0.0
10,400,1,0.002,1.0,0.002,139.56444081115714,139.56444081115714,538,-1.3290912748039254,-1.4308,0.0,206,-1.316459311402533,-0.5435999999999999,0.0
10,400,1,0.002,1.3333333333333333,0.0026666666666666666,139.56444081115714,186.08592108154284,510,-1.1894511965301748,-1.3893333333333335,0.4019607843137255,198,-1.1331871359001966,-0.5188,0.42424242424242425
10,400,1,0.002,2.0,0.004,139.56444081115714,279.1288816223143,495,-0.9412958519764445,-1.3110000000000002,0.32525252525252524,190,-0.9217484002021996,-0.49599999999999994,0.33157894736842103
10,400,1,0.002,3.0,0.006,139.56444081115714,418.69332243347145,474,-0.7602989243291746,-1.2444,0.2468354430379747,181,-0.7716211494693793,-0.4805999999999999,0.2430939226519337
10,400,1,0.004,0.75,0.003,279.1288816223143,209.34666121673573,423,-0.8047818847441313,-1.1888,0.541371158392435,167,-0.7746571349153506,-0.45119999999999993,0.5568862275449101
10,400,1,0.004,1.0,0.004,279.1288816223143,279.1288816223143,404,-0.6491950461308161,-1.0504000000000002,0.5,155,-0.6936229035693762,-0.43100000000000005,0.4774193548387097
10,400,1,0.004,1.3333333333333333,0.005333333333333333,279.1288816223143,372.17184216308567,384,-0.5428407014556799,-0.9664,0.4375,145,-0.6899872954256693,-0.453,0.3724137931034483
10,400,1,0.004,2.0,0.008,279.1288816223143,558.2577632446286,346,-0.5125910005269655,-0.9875999999999999,0.31213872832369943,133,-0.582817888992199,-0.42179999999999995,0.2857142857142857
10,400,1,0.004,3.0,0.012,279.1288816223143,837.3866448669429,318,-0.4536851028668168,-0.9628000000000001,0.22327044025157233,116,-0.44974199098882367,-0.3496,0.22413793103448276
10,400,1,0.008,0.75,0.006,558.2577632446286,418.69332243347145,294,-0.3681515013079645,-0.7504,0.5748299319727891,107,-0.5212016509793539,-0.39219999999999994,0.4953271028037383
10,400,1,0.008,1.0,0.008,558.2577632446286,558.2577632446286,257,-0.3595388757039689,-0.7402,0.48249027237354086,94,-0.4315310930552273,-0.3243999999999999,0.44680851063829785
10,400,1,0.008,1.3333333333333333,0.010666666666666666,558.2577632446286,744.3436843261713,236,-0.2910514926243852,-0.6349333333333333,0.423728813559322,86,-0.32556874997639923,-0.2582666666666667,0.4069767441860465
10,400,1,0.008,2.0,0.016,558.2577632446286,1116.5155264892571,203,-0.2032354765226988,-0.4718,0.3448275862068966,77,-0.1060512294262575,-0.09619999999999997,0.38961038961038963
10,400,1,0.008,3.0,0.024,558.2577632446286,1674.7732897338858,179,-0.15564385121913255,-0.3933999999999998,0.26256983240223464,63,-0.029388076521278478,-0.027799999999999922,0.31746031746031744
10,400,1,0.015,0.75,0.01125,1046.7333060836786,785.0499795627588,171,-0.2878755186473877,-0.6470999999999999,0.5263157894736842,59,-0.2549432276523101,-0.19839999999999997,0.5423728813559322
10,400,1,0.015,1.0,0.015,1046.7333060836786,1046.7333060836786,152,-0.306573064434863,-0.6951999999999998,0.4342105263157895,53,-0.07859546834596474,-0.06279999999999994,0.5471698113207547
10,400,1,0.015,1.3333333333333333,0.019999999999999997,1046.7333060836786,1395.6444081115712,134,-0.23469391528865075,-0.5384,0.3880597014925373,42,0.08885552023415043,0.06580000000000003,0.5476190476190477
10,400,1,0.015,2.0,0.03,1046.7333060836786,2093.466612167357,109,-0.2582652715017583,-0.5683999999999999,0.27522935779816515,33,0.18469719025887402,0.13920000000000005,0.48484848484848486
10,400,1,0.015,3.0,0.045,1046.7333060836786,3140.1999182510353,84,-0.19149580396789276,-0.3984,0.21428571428571427,18,0.08246211251235326,0.04320000000000003,0.3333333333333333
10,400,1,0.025,0.75,0.018750000000000003,1744.5555101394643,1308.4166326045984,99,-0.17064696856020573,-0.3698999999999998,0.5454545454545454,30,0.14834607014468873,0.09075000000000011,0.7
10,400,1,0.025,1.0,0.025,1744.5555101394643,1744.5555101394643,81,-0.09109373884218441,-0.1855999999999998,0.5061728395061729,26,0.04946709014074928,0.032400000000000054,0.5769230769230769
10,400,1,0.025,1.3333333333333333,0.03333333333333333,1744.5555101394643,2326.0740135192855,68,-0.06390472626731085,-0.12679999999999997,0.4411764705882353,16,0.05200863350621392,0.02506666666666668,0.5
10,400,1,0.025,2.0,0.05,1744.5555101394643,3489.1110202789287,50,-0.016499158227686068,-0.029999999999999923,0.36,8,0.24694938752708015,0.07920000000000002,0.5
10,400,1,0.025,3.0,0.07500000000000001,1744.5555101394643,5233.666530418393,36,0.003913596723761873,0.006400000000000072,0.2777777777777778,7,-0.35226288884459966,-0.09319999999999999,0.14285714285714285
10,400,1,0.04,0.75,0.03,2791.288816223143,2093.466612167357,50,-0.25476233268253395,-0.44999999999999984,0.48,16,1.3157142857142858,0.3684,0.9375
10,400,1,0.04,1.0,0.04,2791.288816223143,2791.288816223143,46,-0.23995861977997876,-0.4395999999999999,0.41304347826086957,9,0.5562377161119129,0.17660000000000003,0.7777777777777778
10,400,1,0.04,1.3333333333333333,0.05333333333333333,2791.288816223143,3721.718421630857,33,-0.18995170523705932,-0.28580000000000005,0.36363636363636365,7,0.5284498895016305,0.16846666666666665,0.7142857142857143
10,400,1,0.04,2.0,0.08,2791.288816223143,5582.577632446286,24,-0.1364044077916326,-0.1824,0.2916666666666667,2,0.0,-0.0852,0.0
10,400,1,0.04,3.0,0.12,2791.288816223143,8373.866448669429,17,0.0593347515803179,0.07579999999999998,0.29411764705882354,2,0.0,-0.0852,0.0
20,50,0,0.002,0.75,0.0015,139.56444081115714,104.67333060836786,2735,-1.4978697429197751,-7.093,0.0,988,-1.4901690809827002,-2.5462999999999996,0.0
20,50,0,0.002,1.0,0.002,139.56444081115714,139.56444081115714,2558,-1.3179382694675372,-6.7428,0.0,902,-1.270998455962845,-2.2932,0.0
20,50,0,0.002,1.3333333333333333,0.0026666666666666666,139.56444081115714,186.08592108154284,2391,-1.1272830172308663,-6.224600000000001,0.42785445420326224,827,-1.071208001931031,-2.058866666666667,0.45223700120918986
20,50,0,0.002,2.0,0.004,139.56444081115714,279.1288816223143,2139,-0.8956834419231937,-5.4534,0.34174848059841045,714,-0.8323372245768846,-1.7184000000000001,0.36554621848739494
20,50,0,0.002,3.0,0.006,139.56444081115714,418.69332243347145,1882,-0.7407447140252991,-4.8492,0.25292242295430395,580,-0.7002039848948213,-1.4359999999999997,0.2655172413793103
20,50,0,0.004,0.75,0.003,279.1288816223143,209.34666121673573,1700,-0.759291195007051,-4.478999999999999,0.5664705882352942,564,-0.7129204041567656,-1.3843999999999999,0.5921985815602837
20,50,0,0.004,1.0,0.004,279.1288816223143,279.1288816223143,1511,-0.6464804428519253,-3.9086000000000007,0.5016545334215751,473,-0.6055591401840003,-1.1458000000000004,0.5221987315010571
20,50,0,0.004,1.3333333333333333,0.005333333333333333,279.1288816223143,372.17184216308567,1329,-0.5801951229714335,-3.5540666666666665,0.42061700526711815,414,-0.5228984055987066,-1.0057333333333336,0.4468599033816425
20,50,0,0.004,2.0,0.008,279.1288816223143,558.2577632446286,1109,-0.47886361290655305,-2.9874,0.3255184851217313,320,-0.5446916449655145,-0.96,0.3
20,50,0,0.004,3.0,0.012,279.1288816223143,837.3866448669429,898,-0.418499441421322,-2.5508000000000006,0.23496659242761692,246,-0.41549151372560267,-0.6956,0.23577235772357724
20,50,0,0.008,0.75,0.006,558.2577632446286,418.69332243347145,856,-0.3464059673596098,-2.0456,0.5864485981308412,241,-0.3564259074917246,-0.5946,0.5809128630705395
20,50,0,0.008,1.0,0.008,558.2577632446286,558.2577632446286,708,-0.3731896395048468,-2.1127999999999996,0.4759887005649718,188,-0.44389393480440315,-0.6647999999999998,0.44148936170212766
20,50,0,0.008,1.3333333333333333,0.010666666666666666,558.2577632446286,744.3436843261713,595,-0.31329381752352753,-1.7149999999999999,0.4134453781512605,155,-0.3556448859253977,-0.5043333333333334,0.3935483870967742
20,50,0,0.008,2.0,0.016,558.2577632446286,1116.5155264892571,442,-0.2522398454613519,-1.2531999999999996,0.3235294117647059,112,-0.4406547257225176,-0.5152,0.25
20,50,0,0.008,3.0,0.024,558.2577632446286,1674.7732897338858,331,-0.20098346711800016,-0.9165999999999996,0.24471299093655588,91,-0.2677040389128983,-0.32459999999999994,0.21978021978021978
20,50,0,0.015,0.75,0.01125,1046.7333060836786,785.0499795627588,359,-0.2935186983455535,-1.3833999999999997,0.5236768802228412,82,-0.36321614423407594,-0.39319999999999994,0.4878048780487805
20,50,0,0.015,1.0,0.015,1046.7333060836786,1046.7333060836786,283,-0.25499873508353554,-1.0807999999999995,0.45936395759717313,75,-0.21207606727207953,-0.2399999999999999,0.48
20,50,0,0.015,1.3333333333333333,0.019999999999999997,1046.7333060836786,1395.6444081115712,221,-0.2133292969784819,-0.8095999999999999,0.39819004524886875,56,-0.07664675645273758,-0.07559999999999996,0.4642857142857143
20,50,0,0.015,2.0,0.03,1046.7333060836786,2093.466612167357,164,-0.1867463437028268,-0.6363999999999999,0.3048780487804878,41,-0.10341299765013297,-0.09159999999999996,0.34146341463414637
20,50,0,0.015,3.0,0.045,1046.7333060836786,3140.1999182510353,117,-0.10485939822206403,-0.31920000000000015,0.24786324786324787,27,-0.0763007139009782,-0.05519999999999994,0.25925925925925924
20,50,0,0.025,0.75,0.018750000000000003,1744.5555101394643,1308.4166326045984,159,-0.11793187693535419,-0.40714999999999957,0.5723270440251572,32,-0.19646094502767825,-0.1394499999999999,0.53125
20,50,0,0.025,1.0,0.025,1744.5555101394643,1744.5555101394643,118,-0.24079971818548734,-0.7067999999999999,0.4322033898305085,26,-0.02663001143742723,-0.01759999999999995,0.5384615384615384
20,50,0,0.025,1.3333333333333333,0.03333333333333333,1744.5555101394643,2326.0740135192855,96,-0.27100698035758886,-0.7246000000000001,0.34375,19,-0.10268995297851775,-0.0577333333333333,0.42105263157894735
20,50,0,0.025,2.0,0.05,1744.5555101394643,3489.1110202789287,70,-0.3296616832402961,-0.7319999999999998,0.22857142857142856,12,-0.2609078168412915,-0.10620000000000002,0.25
20,50,0,0.025,3.0,0.07500000000000001,1744.5555101394643,5233.666530418393,54,-0.29064301636709405,-0.5903999999999999,0.16666666666666666,9,-0.4946666666666665,-0.14839999999999998,0.1111111111111111
20,50,0,0.04,0.75,0.03,2791.288816223143,2093.466612167357,60,-0.28206200942752535,-0.5959999999999999,0.4666666666666667,8,0.031743015729748324,0.009200000000000007,0.625
20,50,0,0.04,1.0,0.04,2791.288816223143,2791.288816223143,52,-0.17984291861982157,-0.3752,0.4423076923076923,7,0.07282868842113568,0.021800000000000014,0.5714285714285714
20,50,0,0.04,1.3333333333333333,0.05333333333333333,2791.288816223143,3721.718421630857,38,-0.2377857164139871,-0.40546666666666664,0.34210526315789475,3,-0.21320720655074038,-0.034466666666666666,0.3333333333333333
20,50,0,0.04,2.0,0.08,2791.288816223143,5582.577632446286,30,0.023803086393366705,0.04199999999999998,0.36666666666666664,3,-0.03752776749732568,-0.007800000000000001,0.3333333333333333
20,50,0,0.04,3.0,0.12,2791.288816223143,8373.866448669429,18,-0.10291850417677151,-0.12680000000000002,0.2222222222222222,2,0.330572420204711,0.07479999999999999,0.5
20,50,1,0.002,0.75,0.0015,139.56444081115714,104.67333060836786,1991,-1.4566567824072778,-4.9726,0.0,754,-1.4674555508961027,-1.9039000000000001,0.0
20,50,1,0.002,1.0,0.002,139.56444081115714,139.56444081115714,1880,-1.2423020850241013,-4.664,0.0,692,-1.254192700825374,-1.7352,0.0
20,50,1,0.002,1.3333333333333333,0.0026666666666666666,139.56444081115714,186.08592108154284,1756,-1.0419052749219053,-4.260266666666667,0.46583143507972663,628,-1.0500989187791985,-1.5354666666666668,0.46178343949044587
20,50,1,0.002,2.0,0.004,139.56444081115714,279.1288816223143,1586,-0.8021014295502725,-3.7016,0.3776796973518285,540,-0.8629248358954652,-1.338,0.3537037037037037
20,50,1,0.002,3.0,0.006,139.56444081115714,418.69332243347145,1407,-0.6608937548819109,-3.3362,0.27860696517412936,462,-0.7045563466516537,-1.1492,0.26406926406926406
20,50,1,0.004,0.75,0.003,279.1288816223143,209.34666121673573,1351,-0.7159779311726511,-3.3306,0.5906735751295337,461,-0.7089774264195364,-1.1246,0.5943600867678959
20,50,1,0.004,1.0,0.004,279.1288816223143,279.1288816223143,1217,-0.5813373815783935,-2.8242000000000003,0.5349219391947412,381,-0.6205716388573272,-0.9466000000000001,0.5144356955380578
20,50,1,0.004,1.3333333333333333,0.005333333333333333,279.1288816223143,372.17184216308567,1066,-0.5239879425109107,-2.5929333333333338,0.44652908067542213,340,-0.49759799386187714,-0.788,0.4588235294117647
20,50,1,0.004,2.0,0.008,279.1288816223143,558.2577632446286,904,-0.41489222589153324,-2.1504,0.35176991150442477,269,-0.5024219642643274,-0.7554,0.3159851301115242
20,50,1,0.004,3.0,0.012,279.1288816223143,837.3866448669429,747,-0.3854330918231724,-1.9862000000000004,0.2463186077643909,220,-0.4003423209227276,-0.6040000000000001,0.2409090909090909
20,50,1,0.008,0.75,0.006,558.2577632446286,418.69332243347145,745,-0.33334190231069727,-1.7089999999999996,0.5932885906040268,224,-0.3659298167175693,-0.5683999999999999,0.5758928571428571
20,50,1,0.008,1.0,0.008,558.2577632446286,558.2577632446286,639,-0.3044802511557901,-1.5573999999999997,0.5101721439749609,182,-0.3571763994009023,-0.5212,0.4835164835164835
20,50,1,0.008,1.3333333333333333,0.010666666666666666,558.2577632446286,744.3436843261713,530,-0.2620366382952004,-1.2873333333333332,0.4377358490566038,143,-0.2994128944654125,-0.3958,0.4195804195804196
20,50,1,0.008,2.0,0.016,558.2577632446286,1116.5155264892571,403,-0.18124683827501806,-0.8397999999999999,0.3548387096774194,109,-0.2357568141049694,-0.2913999999999999,0.3302752293577982
20,50,1,0.008,3.0,0.024,558.2577632446286,1674.7732897338858,306,-0.11918820144207423,-0.5235999999999998,0.2777777777777778,83,-0.14905979324616525,-0.17579999999999993,0.26506024096385544
20,50,1,0.015,0.75,0.01125,1046.7333060836786,785.0499795627588,337,-0.2147948516650359,-0.9436999999999998,0.5637982195845698,86,-0.3621824671976611,-0.4110999999999999,0.4883720930232558
20,50,1,0.015,1.0,0.015,1046.7333060836786,1046.7333060836786,270,-0.21758912054981264,-0.8819999999999997,0.4777777777777778,71,-0.27132502755001603,-0.2895999999999998,0.4507042253521127
20,50,1,0.015,1.3333333333333333,0.019999999999999997,1046.7333060836786,1395.6444081115712,212,-0.17769183245258413,-0.6512,0.41509433962264153,56,-0.38499313754475945,-0.35559999999999997,0.32142857142857145
20,50,1,0.015,2.0,0.03,1046.7333060836786,2093.466612167357,156,-0.1801605121463149,-0.5855999999999999,0.3076923076923077,45,-0.47243931102979775,-0.38699999999999996,0.2
