rapida,lenta,modo,razao,stop_pct,alvo_pct,stop_pts,alvo_pts,n_tr,sharpe_tr,ret_tr,acerto_tr,n_ho,sharpe_ho,ret_ho,acerto_ho
10,200,1,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1415,-0.09760704262305474,-3.4539999999999975,0.5031802120141343,456,-0.051383282450614264,-0.5855999999999992,0.5263157894736842
10,200,1,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1170,-0.06812794419981358,-2.3086666666666664,0.4393162393162393,352,-0.11243741989829134,-1.1401999999999999,0.41761363636363635
10,200,1,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,862,-0.0718152222078156,-2.1912000000000003,0.33410672853828305,252,-0.16292495400320084,-1.4051999999999998,0.29365079365079366
10,200,1,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,648,-0.08240773487422044,-2.2847999999999997,0.24074074074074073,178,-0.08020367650221726,-0.6128,0.24157303370786518
10,200,1,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,849,-0.08005071440907915,-2.3573999999999984,0.568904593639576,245,-0.1720665339797971,-1.4769999999999994,0.5224489795918368
10,200,1,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,689,-0.11878624611419489,-3.2713999999999985,0.4731494920174166,213,-0.12597150548447653,-1.0737999999999999,0.4694835680751174
10,200,1,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,563,-0.11211816446205594,-2.8904666666666676,0.40142095914742454,162,-0.11225864525740323,-0.8345333333333336,0.4012345679012346
10,200,1,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,406,-0.11874267364022917,-2.6555999999999993,0.30049261083743845,114,0.00964515713203595,0.06359999999999993,0.35964912280701755
10,200,1,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,302,-0.06522536019359977,-1.3452000000000002,0.23841059602649006,72,-0.07047204179662417,-0.3471999999999999,0.2361111111111111
10,200,1,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,452,-0.11736254365480725,-2.7802000000000007,0.5376106194690266,136,0.013746158865895369,0.09639999999999979,0.6029411764705882
10,200,1,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,370,-0.11373112592981385,-2.5219999999999994,0.4648648648648649,94,-0.14976771680058937,-0.8443999999999999,0.44680851063829785
10,200,1,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,297,-0.04625774360157019,-0.9522000000000026,0.42424242424242425,75,-0.09558626833325787,-0.4950000000000006,0.4
10,200,1,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,207,-0.10510759036369675,-1.7982000000000005,0.2995169082125604,50,-0.24982151956865692,-0.97,0.24
10,200,1,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,135,0.029574517334099177,0.429,0.2740740740740741,37,-0.36267796773036415,-1.1162,0.13513513513513514
10,400,0,0.75,0.008,0.006,446.2526691507221,334.6895018630416,5107,-0.37909087492016086,-13.4222,0.5694145290777365,1827,-0.40873045763836824,-5.198199999999999,0.5539135194307608
10,400,0,1.0,0.008,0.008,446.2526691507221,446.2526691507221,4589,-0.32867094969028227,-12.067399999999997,0.4981477446066681,1645,-0.3462497098720718,-4.556999999999999,0.48936170212765956
10,400,0,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,4160,-0.29250539363311834,-11.224,0.4233173076923077,1454,-0.27579340630725707,-3.7084,0.4312242090784044
10,400,0,2.0,0.008,0.016,446.2526691507221,892.5053383014442,3570,-0.24921676742921695,-10.001999999999999,0.32492997198879553,1194,-0.22587947042452988,-3.056399999999999,0.33500837520938026
10,400,0,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,3059,-0.1907515842034301,-8.073399999999996,0.2487741091860085,988,-0.21119851133510453,-2.856799999999999,0.2408906882591093
10,400,0,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,2814,-0.2119606285559667,-7.762649999999999,0.5653873489694385,976,-0.2115242951401789,-2.6875999999999993,0.5655737704918032
10,400,0,1.0,0.015,0.015,836.7237546576039,836.7237546576039,2441,-0.18847409505257423,-6.901599999999997,0.4924211388775092,827,-0.1816942238883899,-2.2551999999999994,0.4957678355501814
10,400,0,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,2117,-0.15035419284819934,-5.514199999999999,0.42843646669815777,698,-0.16525539447303209,-1.9947999999999997,0.42120343839541546
10,400,0,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1686,-0.09654747196634943,-3.4835999999999983,0.34519572953736655,551,-0.14132756117653217,-1.6425999999999992,0.3248638838475499
10,400,0,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1307,-0.1516544106144798,-5.003199999999999,0.22953328232593725,411,-0.16006456414764808,-1.6536,0.22627737226277372
10,400,0,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1585,-0.12344942867621647,-4.239749999999997,0.5697160883280757,518,-0.21158365972098317,-2.396799999999999,0.525096525096525
10,400,0,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1341,-0.10321581037463647,-3.461599999999998,0.5003728560775541,428,-0.20287373457640412,-2.1628,0.45093457943925236
10,400,0,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1112,-0.09291913577552818,-2.9828666666666663,0.427158273381295,350,-0.19161989769611154,-1.9016666666666666,0.38
10,400,0,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,817,-0.11500518388474033,-3.2742000000000004,0.31456548347613217,251,-0.12344090867710873,-1.0776000000000001,0.3107569721115538
10,400,0,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,627,-0.06668710626923334,-1.8051999999999997,0.24720893141945774,195,-0.1470722292245009,-1.1820000000000002,0.2153846153846154
10,400,0,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,834,-0.08594811246789154,-2.4883999999999986,0.565947242206235,252,-0.05109052777946512,-0.4451999999999995,0.5833333333333334
10,400,0,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,653,-0.10020746058715915,-2.617799999999999,0.48238897396630936,205,-0.059975846626338286,-0.49299999999999977,0.5024390243902439
10,400,0,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,528,-0.10010939476488818,-2.4261333333333335,0.4071969696969697,152,-0.12579624369715725,-0.8752000000000001,0.39473684210526316
10,400,0,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,392,-0.022305154197355802,-0.49919999999999987,0.34438775510204084,109,-0.03268896883296046,-0.20339999999999994,0.3394495412844037
10,400,0,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,287,-0.03541313056215476,-0.7061999999999999,0.2508710801393728,72,-0.07047204179662422,-0.3472000000000001,0.2361111111111111
10,400,0,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,439,-0.08571487361692949,-1.9664000000000004,0.5535307517084282,125,-0.07261557520819956,-0.4750000000000002,0.56
10,400,0,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,347,-0.08651705340915615,-1.8021999999999996,0.4783861671469741,90,0.0011060139283075056,0.0059999999999999915,0.5222222222222223
10,400,0,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,283,0.017412412664414647,0.3441999999999974,0.4558303886925795,74,-0.0023916097836872564,-0.012400000000000633,0.44594594594594594
10,400,0,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,201,-0.03056497668720596,-0.5226000000000006,0.3333333333333333,44,-0.16658986375736254,-0.5944000000000003,0.2727272727272727
10,400,0,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,133,0.11778328662882023,1.7542000000000002,0.3157894736842105,35,-0.23380807566684947,-0.7510000000000001,0.17142857142857143
10,400,1,0.75,0.008,0.006,446.2526691507221,334.6895018630416,3636,-0.3919139805467546,-9.8976,0.5627062706270627,1388,-0.4181651750569776,-4.0448,0.5489913544668588
10,400,1,1.0,0.008,0.008,446.2526691507221,446.2526691507221,3302,-0.33526378766163467,-8.857199999999999,0.49485160508782555,1249,-0.3546373500406368,-3.543399999999999,0.4851881505204163
10,400,1,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,3055,-0.2802327799945221,-7.911,0.4291325695581015,1128,-0.30842595544199947,-3.2021333333333333,0.4157801418439716
10,400,1,2.0,0.008,0.016,446.2526691507221,892.5053383014442,2678,-0.23462970541340797,-7.098799999999999,0.3312173263629574,955,-0.25232136005321915,-2.7069999999999994,0.32356020942408376
10,400,1,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,2313,-0.16603552523120665,-5.381799999999998,0.25853869433635973,822,-0.2048276983809132,-2.3131999999999993,0.24330900243309003
10,400,1,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,2270,-0.18292728479730264,-5.380749999999999,0.5801762114537445,815,-0.24261886154478304,-2.583999999999999,0.5496932515337424
10,400,1,1.0,0.015,0.015,836.7237546576039,836.7237546576039,2011,-0.1588896532449809,-4.793599999999998,0.5072103431128792,699,-0.24094538397797133,-2.5223999999999993,0.4663805436337625
10,400,1,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,1778,-0.12926316223673556,-3.9928,0.43869516310461193,616,-0.2077152951273795,-2.1966,0.400974025974026
10,400,1,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1427,-0.10660161478974976,-3.2451999999999983,0.3405746320953048,500,-0.18450625010627572,-1.9149999999999996,0.306
10,400,1,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1152,-0.07703252687401324,-2.3351999999999995,0.2595486111111111,393,-0.1731034899883154,-1.6968,0.22137404580152673
10,400,1,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1381,-0.12168783259685967,-3.6405999999999965,0.5706010137581463,457,-0.24180258852895223,-2.4194499999999994,0.5098468271334792
10,400,1,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1177,-0.10650392646380744,-3.135199999999998,0.49872557349192864,387,-0.19498696254505607,-1.8811999999999998,0.45478036175710596
10,400,1,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,986,-0.07052438547947953,-2.0136,0.4381338742393509,318,-0.21096039973290348,-1.8934666666666662,0.3710691823899371
10,400,1,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,752,-0.08705938276258243,-2.3051999999999997,0.3271276595744681,231,-0.18175250761949346,-1.4256000000000002,0.2857142857142857
10,400,1,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,566,0.003091153635718441,0.07840000000000069,0.2773851590106007,174,-0.18618787388356717,-1.3023999999999996,0.20114942528735633
10,400,1,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,749,-0.09629702659252493,-2.5073999999999987,0.5607476635514018,221,-0.16719724693738566,-1.2945999999999995,0.5248868778280543
10,400,1,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,600,-0.11169526232527159,-2.679999999999999,0.4766666666666667,193,-0.24985085767507764,-1.9017999999999997,0.40932642487046633
10,400,1,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,500,-0.073734165445306,-1.7000000000000006,0.42,144,-0.24429332678579208,-1.5610666666666668,0.3402777777777778
10,400,1,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,381,-0.040262568975127505,-0.8705999999999994,0.3359580052493438,111,-0.1899286652875176,-1.1285999999999998,0.2702702702702703
10,400,1,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,276,-0.003976894732555796,-0.07760000000000017,0.2644927536231884,76,-0.1357818225337696,-0.6776,0.21052631578947367
10,400,1,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,434,-0.04997934374479731,-1.1284000000000005,0.5714285714285714,117,-0.21715965963422654,-1.3392000000000002,0.48717948717948717
10,400,1,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,347,-0.07496310088794662,-1.5621999999999994,0.484149855907781,90,-0.06520644304971272,-0.35399999999999987,0.4888888888888889
10,400,1,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,280,0.020037998442432873,0.39199999999999746,0.45714285714285713,69,-0.08358704878119153,-0.3994000000000006,0.4057971014492754
10,400,1,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,194,0.027097494527681166,0.4555999999999994,0.36082474226804123,41,-0.06517405997163714,-0.22660000000000013,0.3170731707317073
10,400,1,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,127,0.08348279595541215,1.1698000000000006,0.2992125984251969,32,-0.18492471710712716,-0.5632,0.1875
20,50,0,0.75,0.008,0.006,446.2526691507221,334.6895018630416,11312,-0.37610589142968104,-29.481199999999998,0.5709865629420084,3735,-0.3360391541433127,-8.636999999999999,0.5919678714859438
20,50,0,1.0,0.008,0.008,446.2526691507221,446.2526691507221,9572,-0.34805746774610613,-26.647199999999994,0.4885081487672378,3079,-0.3032622485336882,-7.4693999999999985,0.510880155894771
20,50,0,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,8064,-0.3055933565613164,-22.68373333333333,0.41716269841269843,2508,-0.25878328600466693,-6.0141333333333336,0.4393939393939394
20,50,0,2.0,0.008,0.016,446.2526691507221,892.5053383014442,6341,-0.24937224935741326,-17.7746,0.32486989433843244,1885,-0.20487447761176633,-4.404999999999999,0.3442970822281167
20,50,0,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,4891,-0.21031180785201092,-14.084599999999996,0.24125945614393784,1432,-0.11075977756421428,-2.2831999999999986,0.2814245810055866
20,50,0,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,5076,-0.21503117103004146,-14.210099999999997,0.5638297872340425,1587,-0.20979412137228998,-4.332449999999999,0.5664776307498425
20,50,0,1.0,0.015,0.015,836.7237546576039,836.7237546576039,4164,-0.17907848992482664,-11.186399999999995,0.49711815561959655,1264,-0.17326475436592756,-3.2863999999999987,0.5
20,50,0,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,3364,-0.13096678440214696,-7.6514,0.43787158145065397,1005,-0.17837706370568343,-3.093,0.41492537313432837
20,50,0,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,2481,-0.11453896748887982,-6.045599999999997,0.3369609028617493,732,-0.12248142741132811,-1.9031999999999991,0.3333333333333333
20,50,0,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1804,-0.10820925047105209,-5.050399999999999,0.2466740576496674,522,-0.03469644371692619,-0.4871999999999999,0.2777777777777778
20,50,0,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,2377,-0.12531123030075703,-6.455199999999994,0.5687841817416912,696,-0.10491237205522252,-1.5783499999999981,0.5790229885057471
20,50,0,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1900,-0.07979186210196036,-3.7899999999999965,0.5121052631578947,558,-0.11465644557085884,-1.6007999999999991,0.4946236559139785
20,50,0,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1496,-0.0725049080474012,-3.139599999999999,0.43716577540106955,433,-0.0926622457964057,-1.1591333333333333,0.42725173210161665
20,50,0,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,1046,-0.09376921511692027,-3.4446000000000003,0.3240917782026769,290,-0.07091721397034721,-0.7289999999999998,0.33448275862068966
20,50,0,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,751,-0.06879451173418281,-2.2276,0.24633821571238348,201,-0.08702017007007332,-0.7476,0.23880597014925373
20,50,0,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,1090,-0.07292582209362383,-2.753999999999998,0.5724770642201835,296,-0.10278540279568225,-1.0595999999999997,0.5574324324324325
20,50,0,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,858,-0.08128043593877218,-2.7907999999999986,0.49184149184149184,230,-0.012815628493260603,-0.11799999999999972,0.5260869565217391
20,50,0,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,661,-0.14181858759205548,-4.265266666666667,0.38729198184568836,173,-0.0932914572749355,-0.7431333333333334,0.41040462427745666
20,50,0,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,452,-0.1280391947637049,-3.1752,0.29646017699115046,115,0.03891905537892025,0.2609999999999999,0.3739130434782609
20,50,0,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,323,-0.04295753052077132,-0.9598000000000002,0.2476780185758514,73,0.017196435710264045,0.09019999999999995,0.273972602739726
20,50,0,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,548,-0.08331713793908287,-2.384800000000001,0.5547445255474452,140,0.022345452397493623,0.1609999999999998,0.6071428571428571
20,50,0,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,422,-0.0907210814111226,-2.2971999999999992,0.476303317535545,105,-0.12890604180362586,-0.8129999999999998,0.45714285714285713
20,50,0,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,329,-0.11257645538400105,-2.5354000000000028,0.39209726443769,80,0.005707066146381511,0.03199999999999925,0.45
20,50,0,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,219,-0.05025465783244307,-0.9294000000000006,0.3242009132420091,53,0.09811525491330497,0.4621999999999996,0.39622641509433965
20,50,0,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,154,-0.07982305919482652,-1.2403999999999997,0.22727272727272727,31,-0.2662444541918646,-0.7406,0.16129032258064516
20,50,1,0.75,0.008,0.006,446.2526691507221,334.6895018630416,9641,-0.3776656988381156,-25.2366,0.5701690695985894,3223,-0.3655686248217267,-8.1518,0.5764815389388768
20,50,1,1.0,0.008,0.008,446.2526691507221,446.2526691507221,8202,-0.33523854878573,-21.997199999999996,0.4948792977322604,2707,-0.3408647809545206,-7.382199999999999,0.4920576283708903
20,50,1,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,6979,-0.3063171631152919,-19.676066666666667,0.41682189425419114,2251,-0.28019531164115574,-5.828600000000001,0.4291426032874278
20,50,1,2.0,0.008,0.016,446.2526691507221,892.5053383014442,5551,-0.25499893163154913,-15.880599999999998,0.32246442082507654,1745,-0.22537201589864558,-4.456999999999999,0.335243553008596
20,50,1,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,4353,-0.21711860255603152,-12.893799999999995,0.2386859637031932,1348,-0.1971166257979844,-3.6647999999999987,0.24629080118694363
20,50,1,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,4594,-0.21000738975285382,-12.551899999999996,0.5663909447104919,1459,-0.19835067941771006,-3.7596499999999993,0.5723098012337218
20,50,1,1.0,0.015,0.015,836.7237546576039,836.7237546576039,3799,-0.17567974446806262,-10.012399999999996,0.49881547775730456,1170,-0.19037376997751304,-3.3419999999999987,0.49145299145299143
20,50,1,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,3103,-0.15665342402299717,-8.412799999999999,0.4253947792458911,955,-0.15931125540303034,-2.633,0.42408376963350786
20,50,1,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,2312,-0.1337556884056709,-6.536199999999997,0.3282871972318339,695,-0.1569118258982654,-2.2869999999999995,0.31798561151079136
20,50,1,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1706,-0.10651179351512696,-4.7056000000000004,0.2473622508792497,502,-0.12215079113342739,-1.5751999999999997,0.2410358565737052
20,50,1,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,2231,-0.147468175484632,-7.150599999999994,0.5575974899148364,659,-0.13675181390579574,-1.9571499999999982,0.5629742033383915
20,50,1,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1805,-0.13560901922137333,-6.117999999999997,0.4842105263157895,526,-0.10770053750142371,-1.417599999999999,0.49809885931558934
20,50,1,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1436,-0.09207175404110671,-3.816933333333333,0.4275766016713092,406,-0.16158009579748314,-1.8722666666666665,0.39408866995073893
20,50,1,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,1030,-0.1460638563454142,-5.178000000000001,0.30097087378640774,297,-0.110543588848886,-1.1471999999999996,0.3164983164983165
20,50,1,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,749,-0.10676150256555042,-3.3724,0.23097463284379172,208,-0.05989991652748773,-0.5408,0.25
20,50,1,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,1043,-0.05197047546346221,-1.871799999999998,0.5829338446788112,300,-0.0910587180595923,-0.9499999999999995,0.5633333333333334
20,50,1,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,831,-0.03491055120361904,-1.1605999999999987,0.5150421179302046,227,-0.0692529145103203,-0.6301999999999996,0.4977973568281938
20,50,1,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,639,-0.04307908568217059,-1.2747333333333342,0.4350547730829421,184,-0.07672069690258874,-0.6517333333333335,0.41847826086956524
20,50,1,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,442,-0.11781014105625548,-2.8691999999999998,0.3009049773755656,117,0.07779459725109761,0.5358000000000003,0.39316239316239315
20,50,1,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,297,0.0656901943409639,1.4277999999999997,0.2962962962962963,71,0.003040479723641869,0.015399999999999942,0.2676056338028169
20,50,1,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,521,-0.14061152379090727,-3.8446000000000007,0.525911708253359,138,0.010702026492288247,0.07619999999999978,0.6014492753623188
20,50,1,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,389,-0.0870063145739459,-2.0313999999999997,0.4781491002570694,103,-0.11100957386793396,-0.6877999999999999,0.46601941747572817
20,50,1,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,308,-0.0639320833577911,-1.360800000000003,0.4155844155844156,74,-0.11241180044887078,-0.5724000000000005,0.3918918918918919
20,50,1,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,221,-0.008163217929212957,-0.15460000000000024,0.3438914027149321,56,0.019369596431572968,0.0943999999999997,0.35714285714285715
20,50,1,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,142,-0.049963110291941386,-0.7292000000000001,0.23943661971830985,32,-0.02462449473066892,-0.08320000000000005,0.25
20,100,0,0.75,0.008,0.006,446.2526691507221,334.6895018630416,8751,-0.3714508092577979,-22.508599999999998,0.5734201805507942,3025,-0.3541205741018741,-7.396999999999999,0.5824793388429752
20,100,0,1.0,0.008,0.008,446.2526691507221,446.2526691507221,7578,-0.3289397002470605,-19.9428,0.49802058590657167,2565,-0.31831724405877504,-6.5329999999999995,0.5033138401559454
20,100,0,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,6514,-0.28263597799952106,-17.005733333333332,0.4280012281240405,2173,-0.2826378100231823,-5.6738,0.42797975149562817
20,100,0,2.0,0.008,0.016,446.2526691507221,892.5053383014442,5275,-0.24041731645876963,-14.298999999999998,0.32872037914691943,1696,-0.2369756458570583,-4.537599999999999,0.330188679245283
20,100,0,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,4190,-0.19467177608763522,-11.261999999999997,0.24725536992840094,1300,-0.1305173376454662,-2.419999999999999,0.27307692307692305
20,100,0,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,4282,-0.21196833737717946,-11.811949999999998,0.5653900046707147,1371,-0.226424423759462,-4.048349999999999,0.5579868708971554
20,100,0,1.0,0.015,0.015,836.7237546576039,836.7237546576039,3550,-0.20552306878460128,-10.939999999999998,0.483943661971831,1131,-0.17590865386168944,-2.985599999999999,0.4986737400530504
20,100,0,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,2940,-0.15078773903582934,-7.6789999999999985,0.4282312925170068,920,-0.15067035715732022,-2.402,0.4282608695652174
20,100,0,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,2228,-0.10543882440677683,-5.012799999999997,0.34111310592459604,680,-0.1020416202734502,-1.4829999999999994,0.3426470588235294
20,100,0,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1650,-0.10822468039728608,-4.619999999999999,0.24666666666666667,502,-0.06895153482550075,-0.9151999999999999,0.26294820717131473
20,100,0,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,2137,-0.09598435335502457,-4.424949999999995,0.5835283107159569,659,-0.15175980556391025,-2.1758999999999986,0.5553869499241275
20,100,0,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1723,-0.06861974214645264,-2.954799999999997,0.5177016831108532,517,-0.12130903328385244,-1.569199999999999,0.4912959381044487
20,100,0,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1371,-0.061180966471053956,-2.431266666666666,0.4427425237053246,399,-0.11053262613407955,-1.270733333333333,0.41854636591478694
20,100,0,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,955,-0.07654127175457132,-2.583,0.3319371727748691,291,-0.11131757271983372,-1.1316,0.3161512027491409
20,100,0,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,709,-0.060844443116026686,-1.8683999999999996,0.24964739069111425,201,-0.09937991656025429,-0.8476000000000001,0.23383084577114427
20,100,0,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,1010,-0.089127569561453,-3.1259999999999986,0.5643564356435643,276,-0.1735137802689229,-1.6775999999999995,0.5217391304347826
20,100,0,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,802,-0.07992167287671255,-2.5651999999999986,0.4925187032418953,228,-0.05610678616048146,-0.5127999999999995,0.5043859649122807
20,100,0,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,621,-0.1164366656169969,-3.3079333333333336,0.3993558776167472,181,-0.11947554353608278,-0.9906000000000001,0.39779005524861877
20,100,0,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,444,-0.09536941631642339,-2.3543999999999987,0.3108108108108108,120,-0.045770032044268126,-0.31199999999999983,0.3333333333333333
20,100,0,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,314,-0.026288052415141407,-0.5764000000000002,0.25477707006369427,79,-0.09097297033574214,-0.4853999999999999,0.22784810126582278
20,100,0,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,515,-0.1400103737818094,-3.7840000000000007,0.5262135922330097,145,-0.006262252464686244,-0.047000000000000375,0.593103448275862
20,100,0,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,409,-0.05549445794814397,-1.3633999999999997,0.4938875305623472,116,-0.11208061506575678,-0.7815999999999997,0.46551724137931033
20,100,0,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,311,-0.07215747739114844,-1.5486000000000026,0.4115755627009646,82,-0.09060229220726775,-0.5132000000000007,0.4024390243902439
20,100,0,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,219,-0.02083673989576716,-0.3894000000000007,0.3378995433789954,55,-0.16697683260339638,-0.7430000000000002,0.2727272727272727
20,100,0,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,140,0.007801366039028335,0.11600000000000033,0.2642857142857143,38,-0.27856098444452476,-0.9388000000000001,0.15789473684210525
20,100,1,0.75,0.008,0.006,446.2526691507221,334.6895018630416,6529,-0.37111015231311223,-16.7774,0.5735947311992649,2296,-0.38185685194325214,-6.0816,0.5679442508710801
20,100,1,1.0,0.008,0.008,446.2526691507221,446.2526691507221,5765,-0.3230644991129138,-14.900999999999996,0.5009540329575022,2001,-0.3314209028455172,-5.3065999999999995,0.496751624187906
20,100,1,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,5082,-0.2789498060335892,-13.1012,0.4297520661157025,1711,-0.30274147087232883,-4.7712666666666665,0.418468731735827
